id,user.id,user.login,user.observations_count,user.identifications_count,user.created_at,observed_on,place.id,city,location.lat,location.lon,mappable,taxon.id,taxon.name,taxon.rank,quality_grade
23684161,1690351,pewpewbutterflies,59,2,2019-04-28T14:25:40+00:00,4/28/2019,54321,San Francisco Bay Area,38.36202032,-122.5151822,TRUE,49578,Ramalina menziesii,species,research
23683969,8778,gyrrlfalcon,44308,22619,2012-08-13T23:40:51+00:00,4/28/2019,54321,San Francisco Bay Area,37.46219654,-122.2831521,TRUE,117943,Flavoparmelia caperata,species,research
23683748,829348,john475,391,0,2018-04-04T23:35:40+00:00,4/28/2019,139279,Sacramento Region,38.61640181,-121.3096446,TRUE,117943,Flavoparmelia caperata,species,needs_id
23683737,1687905,hjstephenson,127,0,2019-04-28T03:40:13+00:00,4/28/2019,54321,San Francisco Bay Area,37.75641825,-122.4589613,TRUE,117867,Parmotrema,genus,needs_id
23683649,1678552,gutmanlm,62,0,2019-04-27T02:09:45+00:00,4/28/2019,829,San Diego County,32.9585714,-117.2550844,TRUE,54758,Ramalina farinacea,species,needs_id
23683190,1691572,anniebmoriarty,63,0,2019-04-28T17:10:27+00:00,4/28/2019,54321,San Francisco Bay Area,37.96759471,-122.2680115,TRUE,117943,Flavoparmelia caperata,species,needs_id
23681777,1691572,anniebmoriarty,63,0,2019-04-28T17:10:27+00:00,4/28/2019,54321,San Francisco Bay Area,37.9711462,-122.2754907,TRUE,54758,Ramalina farinacea,species,needs_id
23679399,1691077,mckenzie_macdonald,48,0,2019-04-28T16:09:25+00:00,4/28/2019,54321,San Francisco Bay Area,37.27748065,-121.8016927,TRUE,803369,Sphaerulina westendorpii,species,needs_id
23678574,1691205,nishasukheja,43,0,2019-04-28T16:21:33+00:00,4/28/2019,54321,San Francisco Bay Area,37.27870148,-121.8100472,TRUE,54757,Xanthoria,genus,needs_id
23677174,1687888,genevieverose,42,0,2019-04-28T03:34:01+00:00,4/28/2019,54321,San Francisco Bay Area,37.75942158,-122.4646386,TRUE,117943,Flavoparmelia caperata,species,needs_id
23675129,8778,gyrrlfalcon,44308,22619,2012-08-13T23:40:51+00:00,4/28/2019,54321,San Francisco Bay Area,37.46575329,-122.2888528,TRUE,49578,Ramalina menziesii,species,research
23672495,812002,carlosd73,1273,1652,2018-03-27T01:57:55+00:00,4/28/2019,54321,San Francisco Bay Area,37.27872167,-121.80532,TRUE,55576,Xanthoria parietina,species,research
23670681,134150,fowlivia,1706,394,2015-09-18T14:41:39+00:00,4/27/2019,962,Los Angeles County,34.41656725,-117.857171,TRUE,60724,Xanthoparmelia,genus,needs_id
23670374,1690590,momeara,119,0,2019-04-28T15:01:22+00:00,4/28/2019,54321,San Francisco Bay Area,37.75911982,-122.4552031,TRUE,67747,Usnea,genus,needs_id
23670210,1674700,tomeara,435,3,2019-04-26T17:35:15+00:00,4/28/2019,54321,San Francisco Bay Area,37.75904427,-122.4551078,TRUE,182682,Usnea subfloridana,species,needs_id
23668463,1691159,lyneag,41,0,2019-04-28T16:16:15+00:00,4/28/2019,829,San Diego County,32.9585309,-117.2551175,TRUE,54758,Ramalina farinacea,species,research
23666360,8778,gyrrlfalcon,44308,22619,2012-08-13T23:40:51+00:00,4/28/2019,54321,San Francisco Bay Area,37.46588927,-122.2951905,TRUE,69163,Caloplaca,genus,needs_id
23665727,1544171,johnsontran,54,0,2019-03-21T18:11:29+00:00,4/28/2019,54321,San Francisco Bay Area,37.28097905,-121.8114672,TRUE,55576,Xanthoria parietina,species,needs_id
23663615,1021583,blueridge_bluebell,465,80,2018-06-12T12:22:27+00:00,4/28/2019,829,San Diego County,32.64410632,-116.9281602,TRUE,69468,Candelaria,genus,needs_id
23658709,8778,gyrrlfalcon,44308,22619,2012-08-13T23:40:51+00:00,4/28/2019,54321,San Francisco Bay Area,37.46504998,-122.2963568,TRUE,55553,Teloschistes chrysophthalmus,species,research
23654092,818374,mikethebirder,3670,2341,2018-03-30T18:01:06+00:00,4/26/2019,829,San Diego County,32.75553513,-117.2416763,TRUE,218461,Dimelaena radiata,species,needs_id
23653812,818374,mikethebirder,3670,2341,2018-03-30T18:01:06+00:00,4/26/2019,829,San Diego County,32.75553513,-117.2416763,TRUE,218461,Dimelaena radiata,species,research
23653530,818374,mikethebirder,3670,2341,2018-03-30T18:01:06+00:00,4/26/2019,829,San Diego County,32.75910568,-117.239296,TRUE,218461,Dimelaena radiata,species,needs_id
23653424,818374,mikethebirder,3670,2341,2018-03-30T18:01:06+00:00,4/26/2019,829,San Diego County,32.72663116,-117.2067032,TRUE,175944,Aspicilia,genus,needs_id
23651366,1021583,blueridge_bluebell,465,80,2018-06-12T12:22:27+00:00,4/28/2019,829,San Diego County,32.64732987,-116.9287285,TRUE,117938,Chrysothrix candelaris,species,needs_id
23649688,108264,nancyasquith,6029,6602,2015-06-06T08:39:56+00:00,4/27/2019,54321,San Francisco Bay Area,37.39448997,-121.8100444,TRUE,67584,Tremella aurantia,species,research
23649349,1004944,awiese,1956,51,2018-06-03T21:29:02+00:00,4/27/2019,829,San Diego County,32.895275,-117.2219083,TRUE,69430,Candelaria concolor,species,research
23648838,1004944,awiese,1956,51,2018-06-03T21:29:02+00:00,4/27/2019,829,San Diego County,32.89574667,-117.2220617,TRUE,463837,Polycauliona polycarpa,species,needs_id
23647359,1004944,awiese,1956,51,2018-06-03T21:29:02+00:00,4/27/2019,829,San Diego County,32.895755,-117.2220083,TRUE,463074,Gyalolechia stantonii,species,research
23646984,1004944,awiese,1956,51,2018-06-03T21:29:02+00:00,4/27/2019,829,San Diego County,32.895755,-117.2220083,TRUE,69468,Candelaria,genus,needs_id
23640375,177405,linda228,71,0,2016-02-09T15:27:06+00:00,4/28/2019,829,San Diego County,32.77835924,-117.1867386,TRUE,69430,Candelaria concolor,species,research
23639004,481366,hilarystaples,1803,347,2017-05-13T19:27:48+00:00,4/27/2019,54321,San Francisco Bay Area,37.99339667,-122.5273667,TRUE,48532,Tremella,genus,needs_id
23637808,177405,linda228,71,0,2016-02-09T15:27:06+00:00,4/28/2019,829,San Diego County,32.77841244,-117.1866513,TRUE,69468,Candelaria,genus,needs_id
23633512,179103,catchang,26655,135535,2016-02-14T02:33:56+00:00,4/27/2019,54321,San Francisco Bay Area,37.88857833,-121.9362033,TRUE,125055,Umbilicaria phaea,species,research
23626227,204369,manyenglishes,404,101,2016-03-25T05:24:00+00:00,4/27/2019,NA,NA,33.75615,-116.72213,TRUE,54613,Letharia vulpina,species,research
23625855,819,rebeccafay,12306,6519,2011-03-07T19:21:50+00:00,4/27/2019,54321,San Francisco Bay Area,37.441805,-122.2924283,TRUE,123175,Evernia prunastri,species,research
23594571,1484402,stevenyu,190,0,2019-02-20T19:31:25+00:00,4/28/2019,962,Los Angeles County,34.17525815,-117.9891092,TRUE,119888,Rhizocarpon geographicum,species,needs_id
23594285,506327,julie_sf,6313,12017,2017-06-10T22:49:29+00:00,4/26/2019,54321,San Francisco Bay Area,37.80553745,-122.4515031,TRUE,55576,Xanthoria parietina,species,research
23594284,506327,julie_sf,6313,12017,2017-06-10T22:49:29+00:00,4/26/2019,54321,San Francisco Bay Area,37.80519947,-122.451257,TRUE,117951,Flavoparmelia,genus,needs_id
23594278,506327,julie_sf,6313,12017,2017-06-10T22:49:29+00:00,4/26/2019,54321,San Francisco Bay Area,37.80520876,-122.4512475,TRUE,67747,Usnea,genus,needs_id
23594276,506327,julie_sf,6313,12017,2017-06-10T22:49:29+00:00,4/26/2019,54321,San Francisco Bay Area,37.80517486,-122.4512422,TRUE,117951,Flavoparmelia,genus,needs_id
23594274,506327,julie_sf,6313,12017,2017-06-10T22:49:29+00:00,4/26/2019,54321,San Francisco Bay Area,37.80515198,-122.4512422,TRUE,55576,Xanthoria parietina,species,needs_id
23588674,506327,julie_sf,6313,12017,2017-06-10T22:49:29+00:00,4/26/2019,54321,San Francisco Bay Area,37.80404088,-122.4569807,TRUE,55576,Xanthoria parietina,species,needs_id
23588652,506327,julie_sf,6313,12017,2017-06-10T22:49:29+00:00,4/26/2019,54321,San Francisco Bay Area,37.80444742,-122.4548512,TRUE,48325,Ramalina,genus,needs_id
23588649,506327,julie_sf,6313,12017,2017-06-10T22:49:29+00:00,4/26/2019,54321,San Francisco Bay Area,37.80446637,-122.4548512,TRUE,147233,Niebla cephalota,species,research
23583764,1593889,jeremyhathaway,478,229,2019-04-09T19:32:31+00:00,4/27/2019,NA,NA,40.87830185,-124.080332,TRUE,117874,Platismatia glauca,species,research
23581235,228955,hikingsandiego,21686,16981,2016-05-02T15:30:53+00:00,4/27/2019,829,San Diego County,32.997775,-116.9040167,TRUE,175944,Aspicilia,genus,needs_id
23581233,228955,hikingsandiego,21686,16981,2016-05-02T15:30:53+00:00,4/27/2019,829,San Diego County,32.997775,-116.9040167,TRUE,117875,Physcia tribacia,species,research
23581229,228955,hikingsandiego,21686,16981,2016-05-02T15:30:53+00:00,4/27/2019,829,San Diego County,32.997775,-116.9040167,TRUE,124439,Physcia adscendens,species,needs_id
23581221,228955,hikingsandiego,21686,16981,2016-05-02T15:30:53+00:00,4/27/2019,829,San Diego County,32.997775,-116.9040167,TRUE,123230,Xanthoparmelia cumberlandia,species,research
23580887,34687,quantron,12337,894,2014-04-05T16:48:20+00:00,4/26/2019,962,Los Angeles County,34.13307,-118.291995,TRUE,117875,Physcia tribacia,species,research
23580534,818374,mikethebirder,3670,2341,2018-03-30T18:01:06+00:00,4/26/2019,829,San Diego County,32.75566864,-117.2405396,TRUE,463823,Polycauliona bolacina,species,research
23580455,818374,mikethebirder,3670,2341,2018-03-30T18:01:06+00:00,4/26/2019,829,San Diego County,32.75543976,-117.2414551,TRUE,218461,Dimelaena radiata,species,research
23579876,818374,mikethebirder,3670,2341,2018-03-30T18:01:06+00:00,4/26/2019,829,San Diego County,32.75566864,-117.2405396,TRUE,463823,Polycauliona bolacina,species,research
23579259,818374,mikethebirder,3670,2341,2018-03-30T18:01:06+00:00,4/26/2019,829,San Diego County,32.75910568,-117.239296,TRUE,154188,Lecidea tessellata,species,research
23579080,228955,hikingsandiego,21686,16981,2016-05-02T15:30:53+00:00,4/27/2019,829,San Diego County,32.99792778,-116.9039417,TRUE,632126,Protoparmeliopsis muralis,species,research
23579079,228955,hikingsandiego,21686,16981,2016-05-02T15:30:53+00:00,4/27/2019,829,San Diego County,32.99792778,-116.9039417,TRUE,532349,Squamulea subsoluta,species,research
23578929,818374,mikethebirder,3670,2341,2018-03-30T18:01:06+00:00,4/26/2019,829,San Diego County,32.72663116,-117.2067032,TRUE,174748,Xanthomendoza,genus,needs_id
23578774,818374,mikethebirder,3670,2341,2018-03-30T18:01:06+00:00,4/26/2019,829,San Diego County,32.75910568,-117.239296,TRUE,218461,Dimelaena radiata,species,research
23577564,651288,bratworst,491,0,2017-09-30T03:23:36+00:00,4/27/2019,54321,San Francisco Bay Area,37.43718768,-122.2852453,TRUE,182631,Phlyctis argena,species,needs_id
23577407,651288,bratworst,491,0,2017-09-30T03:23:36+00:00,4/27/2019,54321,San Francisco Bay Area,37.43694293,-122.2864221,TRUE,463449,Lobaria anthraspis,species,research
23577178,651288,bratworst,491,0,2017-09-30T03:23:36+00:00,4/27/2019,54321,San Francisco Bay Area,37.44222395,-122.2915365,TRUE,123230,Xanthoparmelia cumberlandia,species,needs_id
23570613,179103,catchang,26655,135535,2016-02-14T02:33:56+00:00,4/27/2019,54321,San Francisco Bay Area,37.89809167,-121.94667,TRUE,67584,Tremella aurantia,species,needs_id
23570199,741234,riodelmartians,528,3,2017-12-30T03:40:36+00:00,4/27/2019,NA,NA,37.0220108,-122.0838089,TRUE,67747,Usnea,genus,needs_id
23569044,179103,catchang,26655,135535,2016-02-14T02:33:56+00:00,4/27/2019,54321,San Francisco Bay Area,37.91046167,-121.9501583,TRUE,69436,Flavopunctelia flaventior,species,needs_id
23568982,179103,catchang,26655,135535,2016-02-14T02:33:56+00:00,4/27/2019,54321,San Francisco Bay Area,37.91046167,-121.9501583,TRUE,463665,Parmelina coleae,species,needs_id
23566382,3558,suzm,2095,2634,2011-11-07T06:04:52+00:00,4/27/2019,54321,San Francisco Bay Area,38.42563833,-122.6016617,TRUE,117951,Flavoparmelia,genus,needs_id
23565898,90584,keniae,142,9,2015-04-16T03:53:00+00:00,4/27/2019,962,Los Angeles County,34.488095,-118.3206783,TRUE,212280,Acarospora socialis,species,research
23564639,526244,meldel,589,0,2017-07-06T17:32:47+00:00,4/27/2019,829,San Diego County,32.879575,-116.4638133,TRUE,54623,Letharia,genus,needs_id
23562231,1684868,andytuba,43,0,2019-04-27T18:12:51+00:00,4/27/2019,829,San Diego County,33.06779,-117.0619392,TRUE,60724,Xanthoparmelia,genus,needs_id
23559969,819,rebeccafay,12306,6519,2011-03-07T19:21:50+00:00,4/27/2019,54321,San Francisco Bay Area,37.441875,-122.2921967,TRUE,50252,Lecanora,genus,needs_id
23559930,819,rebeccafay,12306,6519,2011-03-07T19:21:50+00:00,4/27/2019,54321,San Francisco Bay Area,37.44189667,-122.2920133,TRUE,69436,Flavopunctelia flaventior,species,needs_id
23559503,819,rebeccafay,12306,6519,2011-03-07T19:21:50+00:00,4/27/2019,54321,San Francisco Bay Area,37.44222167,-122.291375,TRUE,117951,Flavoparmelia,genus,needs_id
23553336,1596842,amarillas,437,1037,2019-04-10T18:01:37+00:00,4/27/2019,829,San Diego County,32.82711416,-117.1959321,TRUE,117943,Flavoparmelia caperata,species,research
23551643,27185,hila,544,143,2013-12-08T19:14:17+00:00,4/27/2019,829,San Diego County,32.9303768,-116.5347787,TRUE,123230,Xanthoparmelia cumberlandia,species,needs_id
23549045,12809,cedric_lee,30834,47910,2013-01-30T07:21:09+00:00,4/26/2019,962,Los Angeles County,34.33070333,-118.0126917,TRUE,125055,Umbilicaria phaea,species,research
23549034,12809,cedric_lee,30834,47910,2013-01-30T07:21:09+00:00,4/26/2019,962,Los Angeles County,34.330885,-118.0129217,TRUE,117899,Rhizocarpon,genus,needs_id
23548997,12809,cedric_lee,30834,47910,2013-01-30T07:21:09+00:00,4/26/2019,962,Los Angeles County,34.33086,-118.0126533,TRUE,54623,Letharia,genus,needs_id
23547652,10285,finatic,78996,72415,2012-10-11T21:52:14+00:00,4/27/2019,829,San Diego County,32.86151505,-116.4619522,TRUE,54613,Letharia vulpina,species,research
23547608,10285,finatic,78996,72415,2012-10-11T21:52:14+00:00,4/27/2019,829,San Diego County,32.86151505,-116.4619522,TRUE,54613,Letharia vulpina,species,research
23547010,818374,mikethebirder,3670,2341,2018-03-30T18:01:06+00:00,4/27/2019,829,San Diego County,32.97174454,-117.134819,TRUE,464214,Polycauliona luteominia,species,research
23545987,1687532,violetgoop,26,0,2019-04-28T01:56:29+00:00,4/27/2019,829,San Diego County,32.73075,-116.9409783,TRUE,123230,Xanthoparmelia cumberlandia,species,research
23545061,28037,metsa,11032,15365,2013-12-30T04:08:15+00:00,4/27/2019,54321,San Francisco Bay Area,37.44158453,-122.2906132,TRUE,202002,Usnea intermedia,species,needs_id
23544725,28037,metsa,11032,15365,2013-12-30T04:08:15+00:00,4/27/2019,54321,San Francisco Bay Area,37.44158654,-122.2906052,TRUE,117962,Collema,genus,needs_id
23544329,1559213,seamydas,21,0,2019-03-28T03:41:24+00:00,4/27/2019,139279,Sacramento Region,38.556088,-121.672018,TRUE,117943,Flavoparmelia caperata,species,needs_id
23544057,1216226,lpadilla,209,80,2018-09-18T04:38:21+00:00,4/27/2019,139279,Sacramento Region,38.61570213,-121.3088823,TRUE,117943,Flavoparmelia caperata,species,needs_id
23543988,28037,metsa,11032,15365,2013-12-30T04:08:15+00:00,4/27/2019,54321,San Francisco Bay Area,37.44132673,-122.2912704,TRUE,69437,Flavopunctelia,genus,needs_id
23543523,28037,metsa,11032,15365,2013-12-30T04:08:15+00:00,4/27/2019,54321,San Francisco Bay Area,37.44134376,-122.2911309,TRUE,54735,Parmelia,genus,needs_id
23543123,7302,lgottlieb,4436,718,2012-06-06T00:54:19+00:00,4/27/2019,54321,San Francisco Bay Area,37.982855,-122.544655,TRUE,117943,Flavoparmelia caperata,species,needs_id
23543065,7302,lgottlieb,4436,718,2012-06-06T00:54:19+00:00,4/27/2019,54321,San Francisco Bay Area,37.98285333,-122.5446617,TRUE,55576,Xanthoria parietina,species,needs_id
23542567,7302,lgottlieb,4436,718,2012-06-06T00:54:19+00:00,4/27/2019,54321,San Francisco Bay Area,37.98275,-122.5446917,TRUE,532267,Rusavskia elegans,species,needs_id
23542501,1687340,brendan74,8,0,2019-04-28T01:09:58+00:00,4/27/2019,139279,Sacramento Region,38.55518424,-121.6718569,TRUE,54757,Xanthoria,genus,needs_id
23542310,7302,lgottlieb,4436,718,2012-06-06T00:54:19+00:00,4/27/2019,54321,San Francisco Bay Area,37.98278,-122.54473,TRUE,632126,Protoparmeliopsis muralis,species,needs_id
23542227,7302,lgottlieb,4436,718,2012-06-06T00:54:19+00:00,4/27/2019,54321,San Francisco Bay Area,37.98277833,-122.5447467,TRUE,69430,Candelaria concolor,species,needs_id
23541571,28037,metsa,11032,15365,2013-12-30T04:08:15+00:00,4/27/2019,54321,San Francisco Bay Area,37.44526667,-122.3033117,TRUE,813868,Tuckermanopsis orbata,species,research
23541368,34038,merav,27438,8239,2014-03-29T05:37:30+00:00,4/27/2019,54321,San Francisco Bay Area,37.40876167,-122.2384333,TRUE,49578,Ramalina menziesii,species,research
23541120,209572,truthseqr,21726,16591,2016-04-03T21:40:29+00:00,4/27/2019,54321,San Francisco Bay Area,37.309944,-121.675278,TRUE,67747,Usnea,genus,needs_id
23541066,209572,truthseqr,21726,16591,2016-04-03T21:40:29+00:00,4/27/2019,54321,San Francisco Bay Area,37.311703,-121.675835,TRUE,67747,Usnea,genus,needs_id
23541049,209572,truthseqr,21726,16591,2016-04-03T21:40:29+00:00,4/27/2019,54321,San Francisco Bay Area,37.311703,-121.675835,TRUE,123175,Evernia prunastri,species,research
23540204,1677816,dalehf,25,0,2019-04-27T00:00:33+00:00,4/27/2019,139279,Sacramento Region,38.55562717,-121.6728701,TRUE,55576,Xanthoria parietina,species,needs_id
23539693,1666166,jneko27,139,4,2019-04-25T19:45:59+00:00,4/27/2019,962,Los Angeles County,34.17804136,-118.0960134,TRUE,69468,Candelaria,genus,needs_id
23538936,583340,mharte,111,0,2017-08-16T16:03:53+00:00,4/27/2019,139279,Sacramento Region,38.55602863,-121.6723838,TRUE,54757,Xanthoria,genus,needs_id
23538176,28037,metsa,11032,15365,2013-12-30T04:08:15+00:00,4/27/2019,54321,San Francisco Bay Area,37.44515833,-122.30321,TRUE,54294,Peltigera,genus,needs_id
23538164,28037,metsa,11032,15365,2013-12-30T04:08:15+00:00,4/27/2019,54321,San Francisco Bay Area,37.44476167,-122.3037217,TRUE,67584,Tremella aurantia,species,needs_id
23536503,1683376,alexosmorgan,43,0,2019-04-27T15:30:08+00:00,4/27/2019,54321,San Francisco Bay Area,37.43810818,-122.2868972,TRUE,49490,Cladonia,genus,needs_id
23535404,28037,metsa,11032,15365,2013-12-30T04:08:15+00:00,4/27/2019,54321,San Francisco Bay Area,37.44470167,-122.3038683,TRUE,463449,Lobaria anthraspis,species,needs_id
23532173,1683819,jrobbin33,36,0,2019-04-27T16:16:08+00:00,4/27/2019,829,San Diego County,32.9959295,-116.9440572,TRUE,117943,Flavoparmelia caperata,species,research
23531172,1677467,jill177,117,0,2019-04-26T23:04:11+00:00,4/27/2019,829,San Diego County,32.93189604,-117.217886,TRUE,49490,Cladonia,genus,needs_id
23530599,220795,neontetraploid,14554,21254,2016-04-20T00:04:22+00:00,4/27/2019,962,Los Angeles County,34.40787547,-117.8539002,TRUE,212280,Acarospora socialis,species,research
23529211,1467957,trailblazr,2593,236,2019-02-10T07:08:20+00:00,4/27/2019,962,Los Angeles County,34.48063904,-118.3084911,TRUE,125773,Porpidia albocaerulescens,species,needs_id
23526764,74669,amyjaecker-jones,6009,1825,2015-02-03T22:09:22+00:00,4/27/2019,962,Los Angeles County,34.48742626,-118.3204706,TRUE,462256,Acarospora robiniae,species,needs_id
23526021,74669,amyjaecker-jones,6009,1825,2015-02-03T22:09:22+00:00,4/27/2019,962,Los Angeles County,34.48744797,-118.3204599,TRUE,60724,Xanthoparmelia,genus,needs_id
23525584,1467957,trailblazr,2593,236,2019-02-10T07:08:20+00:00,4/27/2019,962,Los Angeles County,34.48018085,-118.3334574,TRUE,212280,Acarospora socialis,species,research
23524940,681834,anniemiller,1877,403,2017-10-24T17:10:45+00:00,4/27/2019,54321,San Francisco Bay Area,37.44948703,-122.3410697,TRUE,67584,Tremella aurantia,species,needs_id
23523655,8778,gyrrlfalcon,44308,22619,2012-08-13T23:40:51+00:00,4/27/2019,54321,San Francisco Bay Area,37.44188935,-122.3002017,TRUE,54294,Peltigera,genus,needs_id
23520313,7302,lgottlieb,4436,718,2012-06-06T00:54:19+00:00,4/27/2019,54321,San Francisco Bay Area,37.95556333,-122.57467,TRUE,117901,Usnea cornuta,species,needs_id
23520015,46415,marymchurchill,2158,736,2014-07-30T22:51:38+00:00,4/27/2019,54321,San Francisco Bay Area,38.01939717,-122.59037,TRUE,117877,Physcia aipolia,species,needs_id
23519064,209572,truthseqr,21726,16591,2016-04-03T21:40:29+00:00,4/27/2019,54321,San Francisco Bay Area,37.312099,-121.676277,TRUE,49578,Ramalina menziesii,species,research
23519060,209572,truthseqr,21726,16591,2016-04-03T21:40:29+00:00,4/27/2019,54321,San Francisco Bay Area,37.312206,-121.676094,TRUE,202002,Usnea intermedia,species,research
23519017,209572,truthseqr,21726,16591,2016-04-03T21:40:29+00:00,4/27/2019,54321,San Francisco Bay Area,37.315098,-121.676437,TRUE,54735,Parmelia,genus,needs_id
23518991,209572,truthseqr,21726,16591,2016-04-03T21:40:29+00:00,4/27/2019,54321,San Francisco Bay Area,37.317005,-121.675529,TRUE,123175,Evernia prunastri,species,research
23516882,7302,lgottlieb,4436,718,2012-06-06T00:54:19+00:00,4/27/2019,54321,San Francisco Bay Area,37.956275,-122.575225,TRUE,49578,Ramalina menziesii,species,research
23516550,1659832,ncsolomon,27,0,2019-04-24T21:04:06+00:00,4/27/2019,NA,NA,36.99574758,-122.0536722,TRUE,182461,Dimelaena oreina,species,needs_id
23513042,46415,marymchurchill,2158,736,2014-07-30T22:51:38+00:00,4/27/2019,54321,San Francisco Bay Area,37.95692,-122.573555,TRUE,117943,Flavoparmelia caperata,species,needs_id
23512912,46415,marymchurchill,2158,736,2014-07-30T22:51:38+00:00,4/27/2019,54321,San Francisco Bay Area,37.95698,-122.5733633,TRUE,54758,Ramalina farinacea,species,needs_id
23512030,8778,gyrrlfalcon,44308,22619,2012-08-13T23:40:51+00:00,4/27/2019,54321,San Francisco Bay Area,37.44490813,-122.2995338,TRUE,69430,Candelaria concolor,species,needs_id
23509628,1666833,mkfitzgerald,83,0,2019-04-25T21:36:19+00:00,4/27/2019,54321,San Francisco Bay Area,38.07273614,-122.1905984,TRUE,55576,Xanthoria parietina,species,needs_id
23509510,1666833,mkfitzgerald,83,0,2019-04-25T21:36:19+00:00,4/27/2019,54321,San Francisco Bay Area,38.07268869,-122.1905808,TRUE,182455,Candelariella vitellina,species,needs_id
23505506,1653307,lalimento,29,0,2019-04-23T17:02:51+00:00,4/27/2019,54321,San Francisco Bay Area,38.51008563,-122.0975523,TRUE,119888,Rhizocarpon geographicum,species,needs_id
23504645,1666310,amieamore,262,0,2019-04-25T20:06:12+00:00,4/27/2019,829,San Diego County,33.08378136,-116.7163652,TRUE,212280,Acarospora socialis,species,research
23504537,1666310,amieamore,262,0,2019-04-25T20:06:12+00:00,4/27/2019,829,San Diego County,33.08368505,-116.7163898,TRUE,532349,Squamulea subsoluta,species,research
23503663,1686686,brewbeast,57,0,2019-04-27T22:43:19+00:00,4/27/2019,829,San Diego County,33.08370466,-116.7163975,TRUE,532349,Squamulea subsoluta,species,research
23502888,388712,lagoondon,9292,13635,2017-01-10T17:25:54+00:00,4/27/2019,829,San Diego County,33.0890015,-117.2219484,TRUE,49490,Cladonia,genus,needs_id
23501540,777148,taylofayer,120,3,2018-02-28T19:46:24+00:00,4/27/2019,139279,Sacramento Region,38.76972226,-120.8841086,TRUE,117943,Flavoparmelia caperata,species,needs_id
23500126,818374,mikethebirder,3670,2341,2018-03-30T18:01:06+00:00,4/27/2019,829,San Diego County,32.971723,-117.134697,TRUE,532146,Myriolecis dispersa,species,research
23500121,818374,mikethebirder,3670,2341,2018-03-30T18:01:06+00:00,4/27/2019,829,San Diego County,32.97174239,-117.1348295,TRUE,182455,Candelariella vitellina,species,needs_id
23498140,818374,mikethebirder,3670,2341,2018-03-30T18:01:06+00:00,4/27/2019,829,San Diego County,32.97169408,-117.1345086,TRUE,232518,Thelomma californicum,species,research
23496579,8778,gyrrlfalcon,44308,22619,2012-08-13T23:40:51+00:00,4/27/2019,54321,San Francisco Bay Area,37.44497241,-122.3011691,TRUE,154184,Lepraria,genus,needs_id
23495348,8778,gyrrlfalcon,44308,22619,2012-08-13T23:40:51+00:00,4/27/2019,54321,San Francisco Bay Area,37.44529022,-122.3022483,TRUE,117874,Platismatia glauca,species,needs_id
23494439,543442,jolene-elizabeth,115,25,2017-07-23T02:42:29+00:00,4/27/2019,54321,San Francisco Bay Area,37.77124727,-122.4766252,TRUE,199336,Psoralea pinnata,species,casual
23493902,8778,gyrrlfalcon,44308,22619,2012-08-13T23:40:51+00:00,4/27/2019,54321,San Francisco Bay Area,37.44539114,-122.3025832,TRUE,117971,Hypogymnia physodes,species,research
23493611,528056,spifferella,2873,2129,2017-07-08T20:28:46+00:00,4/26/2019,829,San Diego County,32.86682833,-116.4133617,TRUE,54608,Letharia columbiana,species,research
23493433,9335,leslie_flint,18129,2357,2012-09-07T05:28:58+00:00,4/27/2019,54321,San Francisco Bay Area,37.4453985,-122.3025578,TRUE,117971,Hypogymnia physodes,species,research
23492723,9335,leslie_flint,18129,2357,2012-09-07T05:28:58+00:00,4/27/2019,54321,San Francisco Bay Area,37.445355,-122.30252,TRUE,813868,Tuckermanopsis orbata,species,research
23491906,9335,leslie_flint,18129,2357,2012-09-07T05:28:58+00:00,4/27/2019,54321,San Francisco Bay Area,37.44541703,-122.3026663,TRUE,67584,Tremella aurantia,species,research
23491767,8778,gyrrlfalcon,44308,22619,2012-08-13T23:40:51+00:00,4/27/2019,54321,San Francisco Bay Area,37.44530701,-122.3030538,TRUE,54758,Ramalina farinacea,species,research
23490907,8778,gyrrlfalcon,44308,22619,2012-08-13T23:40:51+00:00,4/27/2019,54321,San Francisco Bay Area,37.4451674,-122.303044,TRUE,49490,Cladonia,genus,needs_id
23490688,8778,gyrrlfalcon,44308,22619,2012-08-13T23:40:51+00:00,4/27/2019,54321,San Francisco Bay Area,37.44522523,-122.3030939,TRUE,54294,Peltigera,genus,needs_id
23489952,9335,leslie_flint,18129,2357,2012-09-07T05:28:58+00:00,4/27/2019,54321,San Francisco Bay Area,37.443039,-122.292716,TRUE,49490,Cladonia,genus,needs_id
23489551,9335,leslie_flint,18129,2357,2012-09-07T05:28:58+00:00,4/27/2019,54321,San Francisco Bay Area,37.44523385,-122.3030186,TRUE,117858,Peltigera membranacea,species,needs_id
23488100,8778,gyrrlfalcon,44308,22619,2012-08-13T23:40:51+00:00,4/27/2019,54321,San Francisco Bay Area,37.44465697,-122.3036795,TRUE,463449,Lobaria anthraspis,species,research
23487950,916021,rochellegaudette42,45,13,2018-04-28T13:16:39+00:00,4/27/2019,829,San Diego County,32.99593667,-116.9432217,TRUE,69430,Candelaria concolor,species,research
23487485,1227937,forestgirlannie,205,5,2018-09-22T23:30:43+00:00,4/27/2019,54321,San Francisco Bay Area,37.44468978,-122.3038473,TRUE,463449,Lobaria anthraspis,species,research
