"City","Year","Comparison","rate_before","rate","rate_difference","Chisq","P"
"London, UK",2018,"during",0.0140350877192982,0.04304381245196,0.0290087247326618,4.5778204393461,0.0323883866904308
"London, UK",2018,"after",0.0140350877192982,0,-0.0140350877192982,NA,NA
"London, UK",2019,"during",0.0161290322580645,0.0197429688955113,0.00361393663744675,0.111515911702398,0.738424848479497
"London, UK",2019,"after",0.0161290322580645,0,-0.0161290322580645,NA,NA
"London, UK",2020,"during",0,0.00690846286701209,0.00690846286701209,NA,NA
"London, UK",2020,"after",0,0.00231839258114374,0.00231839258114374,NA,NA
"London, UK",2021,"during",0.00163532297628782,0.0123379339188624,0.0107026109425746,9.90598728142189,0.00164741926828185
"London, UK",2021,"after",0.00163532297628782,0.00255102040816327,0.000915697431875448,NA,NA
"London, UK",2022,"during",0.000659630606860158,0.00245535714285714,0.00179572653599698,NA,NA
"London, UK",2022,"after",0.000659630606860158,0,-0.000659630606860158,NA,NA
"Los Angeles County, California, USA",2018,"during",0.00262697022767075,0.00226209449385636,-0.000364875733814396,0.0712545726513346,0.789518806414799
"Los Angeles County, California, USA",2018,"after",0.00262697022767075,0.0018628912071535,-0.000764079020517251,NA,NA
"Los Angeles County, California, USA",2019,"during",0.00128766417718259,0.00130468817952509,1.70240023425027e-05,2.01743055503749e-24,0.999999999998867
"Los Angeles County, California, USA",2019,"after",0.00128766417718259,0.000840571588680303,-0.000447092588502288,NA,NA
"Los Angeles County, California, USA",2020,"during",0.00326886406973577,0.00178544100392797,-0.0014834230658078,7.17455883004366,0.00739446292616066
"Los Angeles County, California, USA",2020,"after",0.00326886406973577,0.000701016473887136,-0.00256784759584863,NA,NA
"Los Angeles County, California, USA",2021,"during",0.000686813186813187,0.00186327137216627,0.00117645818535309,3.25371297113604,0.0712618603152389
"Los Angeles County, California, USA",2021,"after",0.000686813186813187,0.000831255195344971,0.000144442008531784,NA,NA
"Los Angeles County, California, USA",2022,"during",0.00115018074268814,0.00250012755752845,0.00134994681484031,0.0139137525538296,0.906102069191735
"Los Angeles County, California, USA",2022,"after",0.00115018074268814,0.000906618313689937,-0.0002435624289982,NA,NA
"Louisville Metro, Kentucky, USA",2022,"during",0.00156985871271586,0.00378501135503407,0.00221515264231821,NA,NA
"Louisville Metro, Kentucky, USA",2022,"after",0.00156985871271586,0.0025974025974026,0.00102754388468674,NA,NA
"Lower Rio Grande Valley, Texas, USA",2018,"during",0,0.000676818950930626,0.000676818950930626,NA,NA
"Lower Rio Grande Valley, Texas, USA",2018,"after",0,0,0,NA,NA
"Lower Rio Grande Valley, Texas, USA",2019,"during",0,0.00143868968570164,0.00143868968570164,NA,NA
"Lower Rio Grande Valley, Texas, USA",2019,"after",0,0,0,NA,NA
"Lower Rio Grande Valley, Texas, USA",2020,"during",0,0.00106680890785438,0.00106680890785438,NA,NA
"Lower Rio Grande Valley, Texas, USA",2020,"after",0,0.00516795865633075,0.00516795865633075,NA,NA
"Lower Rio Grande Valley, Texas, USA",2021,"during",0,0.00098936433341578,0.00098936433341578,NA,NA
"Lower Rio Grande Valley, Texas, USA",2021,"after",0,0,0,NA,NA
"Lower Rio Grande Valley, Texas, USA",2022,"during",0.00910010111223458,0.00164075993091537,-0.00745934118131921,NA,NA
"Lower Rio Grande Valley, Texas, USA",2022,"after",0.00910010111223458,0,-0.00910010111223458,NA,NA
"Luxembourg, Luxembourg",2019,"during",0,0.00441473259334006,0.00441473259334006,NA,NA
"Luxembourg, Luxembourg",2019,"after",0,0,0,NA,NA
"Luxembourg, Luxembourg",2020,"during",0.00338409475465313,0.00181878306878307,-0.00156531168587006,NA,NA
"Luxembourg, Luxembourg",2020,"after",0.00338409475465313,0.00146735143066764,-0.00191674332398549,NA,NA
"Luxembourg, Luxembourg",2021,"during",0.00275482093663912,0.00462107208872458,0.00186625115208547,NA,NA
"Luxembourg, Luxembourg",2021,"after",0.00275482093663912,0,-0.00275482093663912,NA,NA
"Luxembourg, Luxembourg",2022,"during",0.00267201068804275,0.00492674705043433,0.00225473636239158,0.942194286964764,0.33171416538278
"Luxembourg, Luxembourg",2022,"after",0.00267201068804275,0.000625390869293308,-0.00204661981874944,NA,NA
"Madison Metro Area, Wisconsin, USA",2022,"during",0.00880281690140845,0.00630150266602036,-0.00250131423538809,NA,NA
"Madison Metro Area, Wisconsin, USA",2022,"after",0.00880281690140845,0.00107469102632993,-0.00772812587507852,NA,NA
"Madrid, Spain",2019,"during",0,0.00272479564032698,0.00272479564032698,NA,NA
"Madrid, Spain",2019,"after",0,0,0,NA,NA
"Madrid, Spain",2020,"during",0,0,0,NA,NA
"Madrid, Spain",2020,"after",0,0.00980392156862745,0.00980392156862745,NA,NA
"Mazatlán, Sinaloa, México",2019,"during",0,0.00179423691104173,0.00179423691104173,NA,NA
"Mazatlán, Sinaloa, México",2019,"after",0,0,0,NA,NA
"Mazatlán, Sinaloa, México",2021,"during",0,0.00207416719044626,0.00207416719044626,NA,NA
"Mazatlán, Sinaloa, México",2021,"after",0,0,0,NA,NA
"Mazatlán, Sinaloa, México",2022,"during",0,0.00128205128205128,0.00128205128205128,NA,NA
"Mazatlán, Sinaloa, México",2022,"after",0,0,0,NA,NA
"Medellín, Colombia",2019,"during",0,0.00438689591735654,0.00438689591735654,NA,NA
"Medellín, Colombia",2019,"after",0,0,0,NA,NA
"Melbourne, Victoria, Australia",2021,"during",0,0.0032495938007749,0.0032495938007749,NA,NA
"Melbourne, Victoria, Australia",2021,"after",0,0,0,NA,NA
"Melbourne, Victoria, Australia",2022,"during",0.00177619893428064,0.00408035153797866,0.00230415260369802,9.70342628438524,0.00183924762909745
"Melbourne, Victoria, Australia",2022,"after",0.00177619893428064,0.0107637109174782,0.00898751198319758,NA,NA
"Memphis, Tennessee, Mississippi, Arkansas, USA",2022,"during",0.0028169014084507,0.000544069640914037,-0.00227283176753667,NA,NA
"Memphis, Tennessee, Mississippi, Arkansas, USA",2022,"after",0.0028169014084507,0,-0.0028169014084507,NA,NA
"Mendocino County, California, USA",2020,"during",0.00326797385620915,0.00978336827393431,0.00651539441772516,NA,NA
"Mendocino County, California, USA",2020,"after",0.00326797385620915,0,-0.00326797385620915,NA,NA
"Mendocino County, California, USA",2021,"during",0.0078125,0.00420168067226891,-0.00361081932773109,NA,NA
"Mendocino County, California, USA",2021,"after",0.0078125,0,-0.0078125,NA,NA
"Miami, Florida, USA",2018,"during",0,0.000766283524904215,0.000766283524904215,NA,NA
"Miami, Florida, USA",2018,"after",0,0,0,NA,NA
"Miami, Florida, USA",2019,"during",0,0.000410610166707728,0.000410610166707728,NA,NA
"Miami, Florida, USA",2019,"after",0,0.00362976406533575,0.00362976406533575,NA,NA
"Miami, Florida, USA",2020,"during",0,0.00563181978176698,0.00563181978176698,8.00929771108948,0.00465377822206641
"Miami, Florida, USA",2020,"after",0,0.0121359223300971,0.0121359223300971,NA,NA
"Miami, Florida, USA",2021,"during",0.00229621125143513,0.0126098586167367,0.0103136473653016,13.2917516685612,0.000266576304315495
"Miami, Florida, USA",2021,"after",0.00229621125143513,0.00334224598930481,0.00104603473786968,NA,NA
"Miami, Florida, USA",2022,"during",0.00110071546505228,0.00252459301819448,0.0014238775531422,NA,NA
"Miami, Florida, USA",2022,"after",0.00110071546505228,0,-0.00110071546505228,NA,NA
"Milazzo, Messina, Italy",2021,"during",0,0.00353460972017673,0.00353460972017673,NA,NA
"Milazzo, Messina, Italy",2021,"after",0,NA,NA,NA,NA
"Milazzo, Messina, Italy",2022,"during",0,0.00275916436736303,0.00275916436736303,NA,NA
"Milazzo, Messina, Italy",2022,"after",0,0,0,NA,NA
"Milwaukee, Wisconsin, USA",2022,"during",0.0032258064516129,0.0414703110273327,0.0382445045757198,9.67768642997692,0.00186519348079864
"Milwaukee, Wisconsin, USA",2022,"after",0.0032258064516129,0.011660447761194,0.00843464130958113,NA,NA
"Minneapolis-St. Paul, Minnesota, USA",2018,"during",0,0.00167832167832168,0.00167832167832168,NA,NA
"Minneapolis-St. Paul, Minnesota, USA",2018,"after",0,0,0,NA,NA
"Minneapolis-St. Paul, Minnesota, USA",2019,"during",0.00311526479750779,0.00535128603486967,0.00223602123736188,NA,NA
"Minneapolis-St. Paul, Minnesota, USA",2019,"after",0.00311526479750779,0.00496894409937888,0.00185367930187109,NA,NA
"Minneapolis-St. Paul, Minnesota, USA",2020,"during",0.0124653739612188,0.00495838498317691,-0.00750698897804193,2.55188694819438,0.11016261480492
"Minneapolis-St. Paul, Minnesota, USA",2020,"after",0.0124653739612188,0.00561009817671809,-0.00685527578450074,NA,NA
"Minneapolis-St. Paul, Minnesota, USA",2021,"during",0.00419047619047619,0.00279658522225493,-0.00139389096822126,10.4356586544977,0.00123605460940813
"Minneapolis-St. Paul, Minnesota, USA",2021,"after",0.00419047619047619,0,-0.00419047619047619,NA,NA
"Minneapolis-St. Paul, Minnesota, USA",2022,"during",0.0228050171037628,0.0146754468485419,-0.00812957025522097,2.58735118930838,0.107720346485473
"Minneapolis-St. Paul, Minnesota, USA",2022,"after",0.0228050171037628,0.000273074822501365,-0.0225319422812615,NA,NA
"Monterrey, México",2018,"during",0.00200400801603206,0.0686158924781891,0.066611884462157,30.9598406625486,2.63423040026188e-08
"Monterrey, México",2018,"after",0.00200400801603206,0,-0.00200400801603206,NA,NA
"Monterrey, México",2019,"during",0.00757575757575758,0.0419975856153504,0.0344218280395928,21.0714715828465,4.42466775350413e-06
"Monterrey, México",2019,"after",0.00757575757575758,0,-0.00757575757575758,NA,NA
"Monterrey, México",2020,"during",0,0.0084985835694051,0.0084985835694051,NA,NA
"Monterrey, México",2020,"after",0,0,0,NA,NA
"Monterrey, México",2021,"during",0.0407894736842105,0.00343200343200343,-0.0373574702522071,12.5402115111034,0.000398287215045149
"Monterrey, México",2021,"after",0.0407894736842105,0,-0.0407894736842105,NA,NA
"Monterrey, México",2022,"during",0,0.00340305821498253,0.00340305821498253,NA,NA
"Monterrey, México",2022,"after",0,0.0076103500761035,0.0076103500761035,NA,NA
"Montréal, Québec, Canada",2020,"during",0.00440528634361234,0.00719424460431655,0.00278895826070421,NA,NA
"Montréal, Québec, Canada",2020,"after",0.00440528634361234,0,-0.00440528634361234,NA,NA
"Montréal, Québec, Canada",2021,"during",0.00112485939257593,0.00295639320029564,0.00183153380771971,NA,NA
"Montréal, Québec, Canada",2021,"after",0.00112485939257593,0,-0.00112485939257593,NA,NA
"Montréal, Québec, Canada",2022,"during",0.00956284153005465,0.0034965034965035,-0.00606633803355115,NA,NA
"Montréal, Québec, Canada",2022,"after",0.00956284153005465,0,-0.00956284153005465,NA,NA
"Moscow, Russia",2020,"during",0.0114942528735632,0.0180210245286167,0.0065267716550535,NA,NA
"Moscow, Russia",2020,"after",0.0114942528735632,0.00294117647058824,-0.00855307640297498,NA,NA
"Moscow, Russia",2021,"during",0.00496277915632754,0.00458513358610352,-0.000377645570224025,6.04183529211727e-28,0.99999999999998
"Moscow, Russia",2021,"after",0.00496277915632754,0.00080742834073476,-0.00415535081559278,NA,NA
"Moscow, Russia",2022,"during",0.0279971284996411,0.0110492192493836,-0.0169479092502574,29.8496111032077,4.66890522083796e-08
"Moscow, Russia",2022,"after",0.0279971284996411,0.00607441154138193,-0.0219227169582591,NA,NA
"Nanaimo, British Columbia, Canada",2022,"during",0.0186757215619694,0.0327388874101677,0.0140631658481982,46.6696425946902,8.40205572231818e-12
"Nanaimo, British Columbia, Canada",2022,"after",0.0186757215619694,0.124064837905237,0.105389116343267,NA,NA
"Nashville, Tennessee, USA",2018,"during",0.00847457627118644,0.00417163289630513,-0.00430294337488132,NA,NA
"Nashville, Tennessee, USA",2018,"after",0.00847457627118644,0,-0.00847457627118644,NA,NA
"Nashville, Tennessee, USA",2019,"during",0.0017683465959328,0.00296233601354211,0.0011939894176093,NA,NA
"Nashville, Tennessee, USA",2019,"after",0.0017683465959328,0.00123456790123457,-0.000533778694698235,NA,NA
"Nashville, Tennessee, USA",2020,"during",0.00183150183150183,0.00716981132075472,0.00533830948925289,NA,NA
"Nashville, Tennessee, USA",2020,"after",0.00183150183150183,0.00135869565217391,-0.000472806179327918,NA,NA
"Nashville, Tennessee, USA",2021,"during",0.00339750849377123,0.00629722921914358,0.00289972072537234,NA,NA
"Nashville, Tennessee, USA",2021,"after",0.00339750849377123,0,-0.00339750849377123,NA,NA
"Nashville, Tennessee, USA",2022,"during",0.00710059171597633,0.00708905626938414,-1.15354465921929e-05,9.73772063986994e-27,0.999999999999921
"Nashville, Tennessee, USA",2022,"after",0.00710059171597633,0.000949667616334283,-0.00615092409964205,NA,NA
"New Orleans, Louisiana, USA",2019,"during",0,0.00235017626321974,0.00235017626321974,NA,NA
"New Orleans, Louisiana, USA",2019,"after",0,0,0,NA,NA
"New Orleans, Louisiana, USA",2020,"during",0.00203252032520325,0.00164203612479475,-0.000390484200408507,NA,NA
"New Orleans, Louisiana, USA",2020,"after",0.00203252032520325,0,-0.00203252032520325,NA,NA
"New Orleans, Louisiana, USA",2021,"during",0.0035778175313059,0.00137080191912269,-0.00220701561218322,NA,NA
"New Orleans, Louisiana, USA",2021,"after",0.0035778175313059,0.00209205020920502,-0.00148576732210088,NA,NA
"New Orleans, Louisiana, USA",2022,"during",0.00490998363338789,0.00404040404040404,-0.000869579592983848,NA,NA
"New Orleans, Louisiana, USA",2022,"after",0.00490998363338789,0.00248756218905473,-0.00242242144433316,NA,NA
"New York City, New York, USA",2018,"during",0.0300842358604091,0.00937617791179796,-0.0207080579486112,33.1107768127861,8.70548747474238e-09
"New York City, New York, USA",2018,"after",0.0300842358604091,0.00242571255306246,-0.0276585233073467,NA,NA
"New York City, New York, USA",2019,"during",0.00379939209726444,0.0121823472356935,0.00838295513842906,6.74108607940401,0.00942172485992794
"New York City, New York, USA",2019,"after",0.00379939209726444,0.000558347292015634,-0.0032410448052488,NA,NA
"New York City, New York, USA",2020,"during",0.0519159456118665,0.0286349372384937,-0.0232810083733728,72.8747304078959,1.38145671886147e-17
"New York City, New York, USA",2020,"after",0.0519159456118665,0.00456389452332657,-0.0473520510885399,NA,NA
"New York City, New York, USA",2021,"during",0.00986525505293552,0.0112445693841043,0.00137931433116875,3.78786869334976,0.0516253447608555
"New York City, New York, USA",2021,"after",0.00986525505293552,0.00545046489259378,-0.00441479016034173,NA,NA
"New York City, New York, USA",2022,"during",0.00448262980948823,0.0135798726886935,0.00909724287920531,0.277073800662089,0.598625597017842
"New York City, New York, USA",2022,"after",0.00448262980948823,0.00334792686067474,-0.0011347029488135,NA,NA
"North Carolina Coastal Plain, North Carolina, USA",2020,"during",0.00186219739292365,0.00934349643471847,0.00748129904179482,NA,NA
"North Carolina Coastal Plain, North Carolina, USA",2020,"after",0.00186219739292365,0.00384615384615385,0.0019839564532302,NA,NA
"North Carolina Coastal Plain, North Carolina, USA",2021,"during",0.00507246376811594,0.0046583850931677,-0.00041407867494824,3.5179279982168e-27,0.999999999999953
"North Carolina Coastal Plain, North Carolina, USA",2021,"after",0.00507246376811594,0.00246913580246914,-0.00260332796564681,NA,NA
"North Carolina Coastal Plain, North Carolina, USA",2022,"during",0.0029585798816568,0.00471932439145554,0.00176074450979873,0.377195029695063,0.539108245071918
"North Carolina Coastal Plain, North Carolina, USA",2022,"after",0.0029585798816568,0.0018796992481203,-0.0010788806335365,NA,NA
"North East England, UK",2019,"during",0,0.0130039011703511,0.0130039011703511,NA,NA
"North East England, UK",2019,"after",0,0,0,NA,NA
"North East England, UK",2020,"during",0,0.0143396226415094,0.0143396226415094,4.93146184002356,0.0263719993437731
"North East England, UK",2020,"after",0,0,0,NA,NA
"North East England, UK",2021,"during",0,0.0155606407322654,0.0155606407322654,NA,NA
"North East England, UK",2021,"after",0,0.00198412698412698,0.00198412698412698,NA,NA
"North East England, UK",2022,"during",0.00461538461538462,0.0142857142857143,0.00967032967032967,3.30506028979168,0.0690668109339144
"North East England, UK",2022,"after",0.00461538461538462,0.0158730158730159,0.0112576312576313,NA,NA
"North Taiwan, Taiwan",2020,"during",0.000257731958762887,8.246742536698e-05,-0.000175264533395907,NA,NA
"North Taiwan, Taiwan",2020,"after",0.000257731958762887,0,-0.000257731958762887,NA,NA
"North Taiwan, Taiwan",2021,"during",0,0.000260405364350506,0.000260405364350506,NA,NA
"North Taiwan, Taiwan",2021,"after",0,0,0,NA,NA
"North Taiwan, Taiwan",2022,"during",0.000962463907603465,0.00337420788412476,0.0024117439765213,4.19656469662086,0.0405059567104953
"North Taiwan, Taiwan",2022,"after",0.000962463907603465,0.000645161290322581,-0.000317302617280884,NA,NA
"Northeast Tennessee, Tennessee, USA",2020,"during",0,0.00256191289496157,0.00256191289496157,NA,NA
"Northeast Tennessee, Tennessee, USA",2020,"after",0,0,0,NA,NA
"Northeast Tennessee, Tennessee, USA",2021,"during",0.00475435816164818,0.00311526479750779,-0.00163909336414039,NA,NA
"Northeast Tennessee, Tennessee, USA",2021,"after",0.00475435816164818,0.00402684563758389,-0.000727512524064285,NA,NA
"Northeast Tennessee, Tennessee, USA",2022,"during",0.00268096514745308,0.00300210147102972,0.000321136323576638,NA,NA
"Northeast Tennessee, Tennessee, USA",2022,"after",0.00268096514745308,0.00814332247557003,0.00546235732811695,NA,NA
"Northern Colorado, Colorado, USA",2019,"during",0,0.00198807157057654,0.00198807157057654,NA,NA
"Northern Colorado, Colorado, USA",2019,"after",0,0,0,NA,NA
"Northern Colorado, Colorado, USA",2020,"during",0,0.0072840790842872,0.0072840790842872,NA,NA
"Northern Colorado, Colorado, USA",2020,"after",0,0.00928074245939675,0.00928074245939675,NA,NA
"Northern Colorado, Colorado, USA",2022,"during",0.0211864406779661,0.00302571860816944,-0.0181607220697967,NA,NA
"Northern Colorado, Colorado, USA",2022,"after",0.0211864406779661,0.00152905198776758,-0.0196573886901985,NA,NA
"Nottingham, Nottinghamshire, UK",2020,"during",0,0.00331736085514191,0.00331736085514191,NA,NA
"Nottingham, Nottinghamshire, UK",2020,"after",0,0,0,NA,NA
"Nottingham, Nottinghamshire, UK",2021,"during",0,0.00540151242347857,0.00540151242347857,NA,NA
"Nottingham, Nottinghamshire, UK",2021,"after",0,0,0,NA,NA
"Nottingham, Nottinghamshire, UK",2022,"during",0,0.00340367597004765,0.00340367597004765,NA,NA
"Nottingham, Nottinghamshire, UK",2022,"after",0,0,0,NA,NA
"Oahu, Hawaii, USA",2020,"during",0,0.00433839479392625,0.00433839479392625,NA,NA
"Oahu, Hawaii, USA",2020,"after",0,0,0,NA,NA
"Oahu, Hawaii, USA",2021,"during",0,0.00273972602739726,0.00273972602739726,NA,NA
"Oahu, Hawaii, USA",2021,"after",0,0.00469483568075117,0.00469483568075117,NA,NA
"Oahu, Hawaii, USA",2022,"during",0,0.00506329113924051,0.00506329113924051,NA,NA
"Oahu, Hawaii, USA",2022,"after",0,0,0,NA,NA
"Okanagan Valley, British Columbia, Canada",2022,"during",0.0120481927710843,0.0153256704980843,0.00327747772699995,0.131573158137635,0.716806478708321
"Okanagan Valley, British Columbia, Canada",2022,"after",0.0120481927710843,0.0148648648648649,0.00281667209378053,NA,NA
"Omaha Metro Area, Nebraska, USA",2018,"during",0,0.00649675162418791,0.00649675162418791,NA,NA
"Omaha Metro Area, Nebraska, USA",2018,"after",0,0,0,NA,NA
"Omaha Metro Area, Nebraska, USA",2019,"during",0,0.000527704485488127,0.000527704485488127,NA,NA
"Omaha Metro Area, Nebraska, USA",2019,"after",0,0,0,NA,NA
"Omaha Metro Area, Nebraska, USA",2020,"during",0,0.00262881177707676,0.00262881177707676,NA,NA
"Omaha Metro Area, Nebraska, USA",2020,"after",0,0.00292397660818713,0.00292397660818713,NA,NA
"Omaha Metro Area, Nebraska, USA",2021,"during",0,0.0013531799729364,0.0013531799729364,NA,NA
"Omaha Metro Area, Nebraska, USA",2021,"after",0,0.00588235294117647,0.00588235294117647,NA,NA
"Omaha Metro Area, Nebraska, USA",2022,"during",0,0.00856531049250535,0.00856531049250535,NA,NA
"Omaha Metro Area, Nebraska, USA",2022,"after",0,0,0,NA,NA
"Orange County, California, USA",2020,"during",0,0.00173396086202626,0.00173396086202626,NA,NA
"Orange County, California, USA",2020,"after",0,0,0,NA,NA
"Orange County, California, USA",2021,"during",0.000669792364367046,0.00202253683906385,0.00135274447469681,NA,NA
"Orange County, California, USA",2021,"after",0.000669792364367046,0,-0.000669792364367046,NA,NA
"Orange County, California, USA",2022,"during",0.00647528599179797,0,-0.00647528599179797,7.64291454810592,0.00569957509695361
"Orange County, California, USA",2022,"after",0.00647528599179797,0,-0.00647528599179797,NA,NA
"Orlando, Florida, USA",2021,"during",0.00231481481481481,0.00460223537146614,0.00228742055665133,NA,NA
"Orlando, Florida, USA",2021,"after",0.00231481481481481,0.00472813238770686,0.00241331757289204,NA,NA
"Orlando, Florida, USA",2022,"during",0.00154083204930663,0.00436442989634479,0.00282359784703816,NA,NA
"Orlando, Florida, USA",2022,"after",0.00154083204930663,0.0015015015015015,-3.93305478051241e-05,NA,NA
"Ōtautahi/Christchurch, Canterbury, New Zealand",2019,"during",0.0136054421768707,0.0266765257948922,0.0130710836180215,6.72953905473436,0.00948291022607945
"Ōtautahi/Christchurch, Canterbury, New Zealand",2019,"after",0.0136054421768707,0.0824053452115813,0.0687999030347105,NA,NA
"Ōtautahi/Christchurch, Canterbury, New Zealand",2020,"during",0.0583446404341927,0.0221204188481675,-0.0362242215860251,0.499749193607986,0.479610345065411
"Ōtautahi/Christchurch, Canterbury, New Zealand",2020,"after",0.0583446404341927,0.0470809792843691,-0.0112636611498236,NA,NA
"Ōtautahi/Christchurch, Canterbury, New Zealand",2021,"during",0.00543478260869565,0.0223483195111305,0.0169135369024349,NA,NA
"Ōtautahi/Christchurch, Canterbury, New Zealand",2021,"after",0.00543478260869565,0.0295566502463054,0.0241218676376098,NA,NA
"Ōtautahi/Christchurch, Canterbury, New Zealand",2022,"during",0.0201793721973094,0.0139201637666325,-0.00625920843067687,0.75748163752394,0.384117788584269
"Ōtautahi/Christchurch, Canterbury, New Zealand",2022,"after",0.0201793721973094,0.00490196078431373,-0.0152774114129957,NA,NA
"Ottawa-Gatineau, Ontario-Quebec, Canada",2020,"during",0.0270935960591133,0.0251340482573727,-0.00195954780174065,0.00378077051751007,0.950970594421199
"Ottawa-Gatineau, Ontario-Quebec, Canada",2020,"after",0.0270935960591133,0.00347624565469293,-0.0236173504044204,NA,NA
"Ottawa-Gatineau, Ontario-Quebec, Canada",2021,"during",0.00868983957219251,0.018201674554059,0.00951183498186646,1.10270829619964,0.293672513874112
"Ottawa-Gatineau, Ontario-Quebec, Canada",2021,"after",0.00868983957219251,0.00556694989745092,-0.00312288967474159,NA,NA
"Ottawa-Gatineau, Ontario-Quebec, Canada",2022,"during",0.0421422300263389,0.0234266428429621,-0.0187155871833768,49.8477476272446,1.66151006908323e-12
"Ottawa-Gatineau, Ontario-Quebec, Canada",2022,"after",0.0421422300263389,0.0030826140567201,-0.0390596159696188,NA,NA
"Overstrand, Western Cape, South Africa",2022,"during",0,0.00317828675209363,0.00317828675209363,NA,NA
"Overstrand, Western Cape, South Africa",2022,"after",0,0.019047619047619,0.019047619047619,NA,NA
"Palouse Region, Washington and Idaho, USA",2022,"during",0.0344827586206897,0.0131128848346636,-0.021369873786026,NA,NA
"Palouse Region, Washington and Idaho, USA",2022,"after",0.0344827586206897,0.00645161290322581,-0.0280311457174638,NA,NA
"Pamplona-Iruña, Navarra, Spain",2021,"during",0,0.013621418506341,0.013621418506341,NA,NA
"Pamplona-Iruña, Navarra, Spain",2021,"after",0,0,0,NA,NA
"Pamplona-Iruña, Navarra, Spain",2022,"during",0,0.0121071012805588,0.0121071012805588,NA,NA
"Pamplona-Iruña, Navarra, Spain",2022,"after",0,0,0,NA,NA
"Paris, France",2022,"during",0.0163995527394707,0.00957653748316624,-0.0068230152563045,20.9154737860298,4.80001483072482e-06
"Paris, France",2022,"after",0.0163995527394707,0,-0.0163995527394707,NA,NA
"Perú",2020,"during",0,0.000599161174355902,0.000599161174355902,NA,NA
"Perú",2020,"after",0,0,0,NA,NA
"Philadelphia, Pennsylvania, USA",2019,"during",0.00544747081712062,0.0056484901151423,0.000201019298021676,7.52875626630902,0.00607218133706872
"Philadelphia, Pennsylvania, USA",2019,"after",0.00544747081712062,0.0188284518828452,0.0133809810657246,NA,NA
"Philadelphia, Pennsylvania, USA",2020,"during",0.00212314225053079,0.00938093890259189,0.0072577966520611,1.61806537095089,0.203361755110659
"Philadelphia, Pennsylvania, USA",2020,"after",0.00212314225053079,0.0044931199101376,0.00236997765960682,NA,NA
"Philadelphia, Pennsylvania, USA",2021,"during",0.00545516535969997,0.0071295877893257,0.00167442242962574,1.25070352001396,0.263418151310606
"Philadelphia, Pennsylvania, USA",2021,"after",0.00545516535969997,0.00336177915696923,-0.00209338620273074,NA,NA
"Philadelphia, Pennsylvania, USA",2022,"during",0.00498398006407974,0.011731581417175,0.00674760135309529,1.41713094738699e-30,0.999999999999999
"Philadelphia, Pennsylvania, USA",2022,"after",0.00498398006407974,0.00512665862484922,0.000142678560769472,NA,NA
"Pioneer Valley, Massachusetts, USA",2020,"during",0.0186781609195402,0.0436507936507936,0.0249726327312534,0.735810197037113,0.391006335930213
"Pioneer Valley, Massachusetts, USA",2020,"after",0.0186781609195402,0.0268292682926829,0.0081511073731427,NA,NA
"Pioneer Valley, Massachusetts, USA",2021,"during",0.0222602739726027,0.00703605980650836,-0.0152242141660944,6.01761063517691,0.0141638100287144
"Pioneer Valley, Massachusetts, USA",2021,"after",0.0222602739726027,0.00159616919393456,-0.0206641047786682,NA,NA
"Pioneer Valley, Massachusetts, USA",2022,"during",0.0117474302496329,0.027013251783894,0.0152658215342611,4.38174773395699,0.0363257316360914
"Pioneer Valley, Massachusetts, USA",2022,"after",0.0117474302496329,0.0022271714922049,-0.00952025875742799,NA,NA
"Pittsburgh Region, Pennsylvania, USA",2018,"during",0.00319488817891374,0.0228557964184731,0.0196609082395594,4.32778598010307,0.0374949869887527
"Pittsburgh Region, Pennsylvania, USA",2018,"after",0.00319488817891374,0.00444444444444444,0.00124955626553071,NA,NA
"Pittsburgh Region, Pennsylvania, USA",2019,"during",0,0.0121327014218009,0.0121327014218009,6.15411232691496,0.0131106900404171
"Pittsburgh Region, Pennsylvania, USA",2019,"after",0,0.00483091787439614,0.00483091787439614,NA,NA
"Pittsburgh Region, Pennsylvania, USA",2020,"during",0.0111111111111111,0.0111493298541098,3.82187429987212e-05,9.87643613510246,0.00167408878757428
"Pittsburgh Region, Pennsylvania, USA",2020,"after",0.0111111111111111,0.000755857898715042,-0.0103552532123961,NA,NA
"Pittsburgh Region, Pennsylvania, USA",2021,"during",0.00369978858350951,0.0114765570328901,0.00777676844938062,0.17449159117747,0.676150453699119
"Pittsburgh Region, Pennsylvania, USA",2021,"after",0.00369978858350951,0.00512032770097286,0.00142053911746335,NA,NA
"Pittsburgh Region, Pennsylvania, USA",2022,"during",0.0111317254174397,0.0105173876166243,-0.000614337800815445,11.7517635212448,0.000607856167419508
"Pittsburgh Region, Pennsylvania, USA",2022,"after",0.0111317254174397,0.00111731843575419,-0.0100144069816855,NA,NA
"Prague, Czech Republic",2018,"during",0,0.00738461538461538,0.00738461538461538,NA,NA
"Prague, Czech Republic",2018,"after",0,0,0,NA,NA
"Prague, Czech Republic",2019,"during",0,0.00358012315623657,0.00358012315623657,NA,NA
"Prague, Czech Republic",2019,"after",0,0,0,NA,NA
"Prague, Czech Republic",2020,"during",0.00277008310249307,0.00627086072620613,0.00350077762371305,NA,NA
"Prague, Czech Republic",2020,"after",0.00277008310249307,0.00305343511450382,0.000283352012010742,NA,NA
"Prague, Czech Republic",2021,"during",0.0111524163568773,0.0078699743370402,-0.00328244201983712,NA,NA
