"id","taxonID","identifier","parentNameUsageID","kingdom","phylum","class","order","family","genus","specificEpithet","infraspecificEpithet","modified","scientificName","taxonRank","references"
203090,"https://www.inaturalist.org/taxa/203090","https://www.inaturalist.org/taxa/203090","https://www.inaturalist.org/taxa/69211","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Punctelia","perreticulata","","2022-01-24T17:24:25Z","Punctelia perreticulata","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9263209"
203091,"https://www.inaturalist.org/taxa/203091","https://www.inaturalist.org/taxa/203091","https://www.inaturalist.org/taxa/117887","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","Physcia","dimidiata","","2020-01-05T11:37:21Z","Physcia dimidiata","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9262286"
203092,"https://www.inaturalist.org/taxa/203092","https://www.inaturalist.org/taxa/203092","https://www.inaturalist.org/taxa/175433","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","Physconia","isidiigera","","2019-04-02T01:36:07Z","Physconia isidiigera","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9262345"
203093,"https://www.inaturalist.org/taxa/203093","https://www.inaturalist.org/taxa/203093","https://www.inaturalist.org/taxa/48325","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Ramalina","leptocarpha","","2021-02-15T00:11:36Z","Ramalina leptocarpha","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9264326"
203098,"https://www.inaturalist.org/taxa/203098","https://www.inaturalist.org/taxa/203098","https://www.inaturalist.org/taxa/69468","Fungi","Ascomycota","Candelariomycetes","Candelariales","Candelariaceae","Candelaria","pacifica","","2019-08-27T02:11:59Z","Candelaria pacifica","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9252208"
203571,"https://www.inaturalist.org/taxa/203571","https://www.inaturalist.org/taxa/203571","https://www.inaturalist.org/taxa/60724","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Xanthoparmelia","elegans","","2013-01-26T05:56:28Z","Xanthoparmelia elegans","species","http://eol.org/pages/32501780"
203684,"https://www.inaturalist.org/taxa/203684","https://www.inaturalist.org/taxa/203684","https://www.inaturalist.org/taxa/49490","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Cladoniaceae","Cladonia","rappii","","2018-01-17T05:02:54Z","Cladonia rappii","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9252842"
203713,"https://www.inaturalist.org/taxa/203713","https://www.inaturalist.org/taxa/203713","https://www.inaturalist.org/taxa/49490","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Cladoniaceae","Cladonia","ochrochlora","","2019-09-27T09:30:34Z","Cladonia ochrochlora","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9252805"
203800,"https://www.inaturalist.org/taxa/203800","https://www.inaturalist.org/taxa/203800","https://www.inaturalist.org/taxa/60724","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Xanthoparmelia","conspersa","","2019-11-07T05:15:23Z","Xanthoparmelia conspersa","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9287989"
203807,"https://www.inaturalist.org/taxa/203807","https://www.inaturalist.org/taxa/203807","https://www.inaturalist.org/taxa/175274","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Psilolechiaceae","Psilolechia","lucida","","2019-09-20T20:15:11Z","Psilolechia lucida","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9262889"
203835,"https://www.inaturalist.org/taxa/203835","https://www.inaturalist.org/taxa/203835","https://www.inaturalist.org/taxa/71060","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Ochrolechiaceae","Ochrolechia","androgyna","","2019-08-27T02:16:55Z","Ochrolechia androgyna","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9256052"
203896,"https://www.inaturalist.org/taxa/203896","https://www.inaturalist.org/taxa/203896","https://www.inaturalist.org/taxa/175433","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","Physconia","perisidiosa","","2019-08-27T02:12:09Z","Physconia perisidiosa","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9262349"
203897,"https://www.inaturalist.org/taxa/203897","https://www.inaturalist.org/taxa/203897","https://www.inaturalist.org/taxa/60709","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","Phaeophyscia","hirsuta","","2020-02-18T15:06:57Z","Phaeophyscia hirsuta","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9262204"
203975,"https://www.inaturalist.org/taxa/203975","https://www.inaturalist.org/taxa/203975","https://www.inaturalist.org/taxa/117852","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Nephromataceae","Nephroma","resupinatum","","2019-09-18T16:53:50Z","Nephroma resupinatum","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9255998"
203993,"https://www.inaturalist.org/taxa/203993","https://www.inaturalist.org/taxa/203993","https://www.inaturalist.org/taxa/48325","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Ramalina","canariensis","","2019-08-10T21:26:03Z","Ramalina canariensis","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9264307"
204766,"https://www.inaturalist.org/taxa/204766","https://www.inaturalist.org/taxa/204766","https://www.inaturalist.org/taxa/117886","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Platismatia","wheeleri","","2013-02-09T02:39:06Z","Platismatia wheeleri","species",""
205079,"https://www.inaturalist.org/taxa/205079","https://www.inaturalist.org/taxa/205079","https://www.inaturalist.org/taxa/176035","Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Cryptothecia","striata","","2017-02-18T09:22:03Z","Cryptothecia striata","species","http://www.ubio.org/browser/details.php?namebankID=3363548"
205081,"https://www.inaturalist.org/taxa/205081","https://www.inaturalist.org/taxa/205081","https://www.inaturalist.org/taxa/117887","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","Physcia","atrostriata","","2013-02-13T04:23:21Z","Physcia atrostriata","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9262036"
205261,"https://www.inaturalist.org/taxa/205261","https://www.inaturalist.org/taxa/205261","https://www.inaturalist.org/taxa/175541","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Multiclavula","mucida","","2019-09-10T19:08:10Z","Multiclavula mucida","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/8454411"
205399,"https://www.inaturalist.org/taxa/205399","https://www.inaturalist.org/taxa/205399","https://www.inaturalist.org/taxa/117932","Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporaceae","Acarospora","contigua","","2019-09-20T16:47:22Z","Acarospora contigua","species","http://www.ubio.org/browser/details.php?namebankID=3243371"
205400,"https://www.inaturalist.org/taxa/205400","https://www.inaturalist.org/taxa/205400","https://www.inaturalist.org/taxa/117932","Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporaceae","Acarospora","schleicheri","","2019-11-23T06:29:09Z","Acarospora schleicheri","species","http://www.ubio.org/browser/details.php?namebankID=8276485"
205402,"https://www.inaturalist.org/taxa/205402","https://www.inaturalist.org/taxa/205402","https://www.inaturalist.org/taxa/117932","Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporaceae","Acarospora","strigata","","2020-02-02T17:28:58Z","Acarospora strigata","species","http://www.ubio.org/browser/details.php?namebankID=8276494"
205403,"https://www.inaturalist.org/taxa/205403","https://www.inaturalist.org/taxa/205403","https://www.inaturalist.org/taxa/174714","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Ahtiana","pallidula","","2017-02-18T09:34:00Z","Ahtiana pallidula","species","http://www.ubio.org/browser/details.php?namebankID=3260871"
205408,"https://www.inaturalist.org/taxa/205408","https://www.inaturalist.org/taxa/205408","https://www.inaturalist.org/taxa/174714","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Ahtiana","sphaerosporella","","2015-04-04T03:23:36Z","Ahtiana sphaerosporella","species","http://www.ubio.org/browser/details.php?namebankID=8277018"
205410,"https://www.inaturalist.org/taxa/205410","https://www.inaturalist.org/taxa/205410","https://www.inaturalist.org/taxa/126625","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Alectoria","lata","","2013-02-17T16:14:52Z","Alectoria lata","species","http://www.ubio.org/browser/details.php?namebankID=8277033"
205411,"https://www.inaturalist.org/taxa/205411","https://www.inaturalist.org/taxa/205411","https://www.inaturalist.org/taxa/205410","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Alectoria","lata","subfibrillosa","2019-04-23T04:55:48Z","Alectoria lata subfibrillosa","form","http://www.ubio.org/browser/details.php?namebankID=3349946"
205412,"https://www.inaturalist.org/taxa/205412","https://www.inaturalist.org/taxa/205412","https://www.inaturalist.org/taxa/205410","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Alectoria","lata","lata","2013-02-17T16:14:54Z","Alectoria lata lata","form","http://www.ubio.org/browser/details.php?namebankID=3947917"
205418,"https://www.inaturalist.org/taxa/205418","https://www.inaturalist.org/taxa/205418","https://www.inaturalist.org/taxa/126625","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Alectoria","ochroleuca","","2019-09-20T16:52:45Z","Alectoria ochroleuca","species","http://www.ubio.org/browser/details.php?namebankID=1154143"
205419,"https://www.inaturalist.org/taxa/205419","https://www.inaturalist.org/taxa/205419","https://www.inaturalist.org/taxa/205418","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Alectoria","ochroleuca","gracilenta","2019-04-23T04:55:50Z","Alectoria ochroleuca gracilenta","form","http://www.ubio.org/browser/details.php?namebankID=1351900"
205420,"https://www.inaturalist.org/taxa/205420","https://www.inaturalist.org/taxa/205420","https://www.inaturalist.org/taxa/205418","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Alectoria","ochroleuca","firmior","2019-04-23T04:55:57Z","Alectoria ochroleuca firmior","form","http://www.ubio.org/browser/details.php?namebankID=1354913"
205421,"https://www.inaturalist.org/taxa/205421","https://www.inaturalist.org/taxa/205421","https://www.inaturalist.org/taxa/205418","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Alectoria","ochroleuca","ochroleuca","2013-02-17T16:17:30Z","Alectoria ochroleuca ochroleuca","form","http://www.ubio.org/browser/details.php?namebankID=1420929"
205422,"https://www.inaturalist.org/taxa/205422","https://www.inaturalist.org/taxa/205422","https://www.inaturalist.org/taxa/205418","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Alectoria","ochroleuca","septentrionale","2013-02-17T16:17:30Z","Alectoria ochroleuca septentrionale","form","http://www.ubio.org/browser/details.php?namebankID=1434350"
205423,"https://www.inaturalist.org/taxa/205423","https://www.inaturalist.org/taxa/205423","https://www.inaturalist.org/taxa/205418","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Alectoria","ochroleuca","japonica","2013-02-17T16:17:31Z","Alectoria ochroleuca japonica","form","http://www.ubio.org/browser/details.php?namebankID=1608840"
205424,"https://www.inaturalist.org/taxa/205424","https://www.inaturalist.org/taxa/205424","https://www.inaturalist.org/taxa/205418","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Alectoria","ochroleuca","citrina","2013-02-17T16:17:31Z","Alectoria ochroleuca citrina","variety","http://www.ubio.org/browser/details.php?namebankID=2419703"
205429,"https://www.inaturalist.org/taxa/205429","https://www.inaturalist.org/taxa/205429","https://www.inaturalist.org/taxa/205431","Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporaceae","Acarospora","badiofusca","badiorubra","2013-02-17T16:21:00Z","Acarospora badiofusca badiorubra","subspecies","http://www.ubio.org/browser/details.php?namebankID=3032579"
205430,"https://www.inaturalist.org/taxa/205430","https://www.inaturalist.org/taxa/205430","https://www.inaturalist.org/taxa/205431","Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporaceae","Acarospora","badiofusca","badiofusca","2013-02-17T16:21:01Z","Acarospora badiofusca badiofusca","subspecies","http://www.ubio.org/browser/details.php?namebankID=3264766"
205431,"https://www.inaturalist.org/taxa/205431","https://www.inaturalist.org/taxa/205431","https://www.inaturalist.org/taxa/117932","Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporaceae","Acarospora","badiofusca","","2020-02-02T16:43:12Z","Acarospora badiofusca","species","http://www.ubio.org/browser/details.php?namebankID=3871615"
205442,"https://www.inaturalist.org/taxa/205442","https://www.inaturalist.org/taxa/205442","https://www.inaturalist.org/taxa/117932","Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporaceae","Acarospora","macrospora","","2022-05-06T09:32:47Z","Acarospora macrospora","species","http://www.ubio.org/browser/details.php?namebankID=440682"
205443,"https://www.inaturalist.org/taxa/205443","https://www.inaturalist.org/taxa/205443","https://www.inaturalist.org/taxa/205442","Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporaceae","Acarospora","macrospora","murorum","2013-02-17T16:22:14Z","Acarospora macrospora murorum","subspecies","http://www.ubio.org/browser/details.php?namebankID=1148535"
205444,"https://www.inaturalist.org/taxa/205444","https://www.inaturalist.org/taxa/205444","https://www.inaturalist.org/taxa/205442","Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporaceae","Acarospora","macrospora","dolophana","2013-02-17T16:22:14Z","Acarospora macrospora dolophana","form","http://www.ubio.org/browser/details.php?namebankID=1150106"
205445,"https://www.inaturalist.org/taxa/205445","https://www.inaturalist.org/taxa/205445","https://www.inaturalist.org/taxa/205442","Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporaceae","Acarospora","macrospora","subalbicans","2013-02-17T16:22:15Z","Acarospora macrospora subalbicans","form","http://www.ubio.org/browser/details.php?namebankID=1164368"
205446,"https://www.inaturalist.org/taxa/205446","https://www.inaturalist.org/taxa/205446","https://www.inaturalist.org/taxa/205442","Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporaceae","Acarospora","macrospora","macrospora","2013-02-17T16:22:16Z","Acarospora macrospora macrospora","subspecies","http://www.ubio.org/browser/details.php?namebankID=1409614"
205449,"https://www.inaturalist.org/taxa/205449","https://www.inaturalist.org/taxa/205449","https://www.inaturalist.org/taxa/117932","Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporaceae","Acarospora","stapfiana","","2019-09-20T16:49:55Z","Acarospora stapfiana","species","http://www.ubio.org/browser/details.php?namebankID=8276493"
205450,"https://www.inaturalist.org/taxa/205450","https://www.inaturalist.org/taxa/205450","https://www.inaturalist.org/taxa/117932","Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporaceae","Acarospora","nodulosa","","2019-11-23T06:29:10Z","Acarospora nodulosa","species","http://www.ubio.org/browser/details.php?namebankID=8276475"
205454,"https://www.inaturalist.org/taxa/205454","https://www.inaturalist.org/taxa/205454","https://www.inaturalist.org/taxa/117932","Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporaceae","Acarospora","thelococcoides","","2017-02-18T09:24:17Z","Acarospora thelococcoides","species","http://www.ubio.org/browser/details.php?namebankID=2641406"
205455,"https://www.inaturalist.org/taxa/205455","https://www.inaturalist.org/taxa/205455","https://www.inaturalist.org/taxa/126625","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Alectoria","vancouverensis","","2015-04-03T22:46:19Z","Alectoria vancouverensis","species","http://www.ubio.org/browser/details.php?namebankID=8277041"
205456,"https://www.inaturalist.org/taxa/205456","https://www.inaturalist.org/taxa/205456","https://www.inaturalist.org/taxa/126625","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Alectoria","fallacina","","2015-04-04T04:46:00Z","Alectoria fallacina","species","http://www.ubio.org/browser/details.php?namebankID=8277031"
205458,"https://www.inaturalist.org/taxa/205458","https://www.inaturalist.org/taxa/205458","https://www.inaturalist.org/taxa/155084","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Caliciaceae","Amandinea","coniops","","2019-08-27T02:12:20Z","Amandinea coniops","species","http://www.ubio.org/browser/details.php?namebankID=8277323"
205460,"https://www.inaturalist.org/taxa/205460","https://www.inaturalist.org/taxa/205460","https://www.inaturalist.org/taxa/155084","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Caliciaceae","Amandinea","polyspora","","2020-10-19T15:45:43Z","Amandinea polyspora","species","http://www.ubio.org/browser/details.php?namebankID=8277332"
205462,"https://www.inaturalist.org/taxa/205462","https://www.inaturalist.org/taxa/205462","https://www.inaturalist.org/taxa/155084","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Caliciaceae","Amandinea","dakotensis","","2018-06-15T05:40:37Z","Amandinea dakotensis","species","http://www.ubio.org/browser/details.php?namebankID=8277324"
205465,"https://www.inaturalist.org/taxa/205465","https://www.inaturalist.org/taxa/205465","https://www.inaturalist.org/taxa/155084","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Caliciaceae","Amandinea","milliaria","","2013-02-17T19:31:16Z","Amandinea milliaria","species","http://www.ubio.org/browser/details.php?namebankID=8277331"
205467,"https://www.inaturalist.org/taxa/205467","https://www.inaturalist.org/taxa/205467","https://www.inaturalist.org/taxa/175710","Fungi","Ascomycota","Lecanoromycetes","Lecideales","Lecideaceae","Immersaria","carbonoidea","","2015-05-11T10:13:45Z","Immersaria carbonoidea","species","http://www.ubio.org/browser/details.php?namebankID=8292654"
205468,"https://www.inaturalist.org/taxa/205468","https://www.inaturalist.org/taxa/205468","https://www.inaturalist.org/taxa/176014","Fungi","Ascomycota","Lecanoromycetes","Lecideales","Lecideaceae","Amygdalaria","panaeola","","2019-12-10T16:38:40Z","Amygdalaria panaeola","species","http://www.ubio.org/browser/details.php?namebankID=3045666"
205469,"https://www.inaturalist.org/taxa/205469","https://www.inaturalist.org/taxa/205469","https://www.inaturalist.org/taxa/175952","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Coccotremataceae","Coccotrema","pocillarium","","2015-05-11T08:47:00Z","Coccotrema pocillarium","species","http://www.ubio.org/browser/details.php?namebankID=8284457"
205470,"https://www.inaturalist.org/taxa/205470","https://www.inaturalist.org/taxa/205470","https://www.inaturalist.org/taxa/175357","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","Anaptychia","palmulata","","2017-02-18T09:16:41Z","Anaptychia palmulata","species","http://www.ubio.org/browser/details.php?namebankID=8277544"
205472,"https://www.inaturalist.org/taxa/205472","https://www.inaturalist.org/taxa/205472","https://www.inaturalist.org/taxa/175433","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","Physconia","subpallida","","2021-04-08T20:59:28Z","Physconia subpallida","species","http://www.ubio.org/browser/details.php?namebankID=8301452"
205473,"https://www.inaturalist.org/taxa/205473","https://www.inaturalist.org/taxa/205473","https://www.inaturalist.org/taxa/175357","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","Anaptychia","bryorum","","2017-02-18T09:16:49Z","Anaptychia bryorum","species","http://www.ubio.org/browser/details.php?namebankID=8277542"
205474,"https://www.inaturalist.org/taxa/205474","https://www.inaturalist.org/taxa/205474","https://www.inaturalist.org/taxa/175357","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","Anaptychia","setifera","","2013-02-17T19:55:01Z","Anaptychia setifera","species","http://www.ubio.org/browser/details.php?namebankID=8277546"
205476,"https://www.inaturalist.org/taxa/205476","https://www.inaturalist.org/taxa/205476","https://www.inaturalist.org/taxa/205478","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Anzia","colpodes","sphaeroidispora","2013-02-17T19:56:35Z","Anzia colpodes sphaeroidispora","variety","http://www.ubio.org/browser/details.php?namebankID=3292338"
205477,"https://www.inaturalist.org/taxa/205477","https://www.inaturalist.org/taxa/205477","https://www.inaturalist.org/taxa/205478","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Anzia","colpodes","colpodes","2019-04-23T04:55:53Z","Anzia colpodes colpodes","variety","http://www.ubio.org/browser/details.php?namebankID=3293050"
205478,"https://www.inaturalist.org/taxa/205478","https://www.inaturalist.org/taxa/205478","https://www.inaturalist.org/taxa/175237","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Anzia","colpodes","","2021-10-25T11:04:16Z","Anzia colpodes","species","http://www.ubio.org/browser/details.php?namebankID=3993899"
205481,"https://www.inaturalist.org/taxa/205481","https://www.inaturalist.org/taxa/205481","https://www.inaturalist.org/taxa/175237","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Anzia","americana","","2013-02-17T20:16:47Z","Anzia americana","species","http://www.ubio.org/browser/details.php?namebankID=8277957"
205482,"https://www.inaturalist.org/taxa/205482","https://www.inaturalist.org/taxa/205482","https://www.inaturalist.org/taxa/175237","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Anzia","ornata","","2013-02-17T20:17:30Z","Anzia ornata","species","http://www.ubio.org/browser/details.php?namebankID=8277958"
205484,"https://www.inaturalist.org/taxa/205484","https://www.inaturalist.org/taxa/205484","https://www.inaturalist.org/taxa/175228","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Arctoparmelia","incurva","","2022-01-18T16:58:23Z","Arctoparmelia incurva","species","http://www.ubio.org/browser/details.php?namebankID=8278232"
205486,"https://www.inaturalist.org/taxa/205486","https://www.inaturalist.org/taxa/205486","https://www.inaturalist.org/taxa/175228","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Arctoparmelia","separata","","2015-05-11T07:19:09Z","Arctoparmelia separata","species","http://www.ubio.org/browser/details.php?namebankID=8278235"
205488,"https://www.inaturalist.org/taxa/205488","https://www.inaturalist.org/taxa/205488","https://www.inaturalist.org/taxa/117929","Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Arthonia","phaeobaea","","2014-05-27T21:51:43Z","Arthonia phaeobaea","species","http://www.ubio.org/browser/details.php?namebankID=8278877"
205492,"https://www.inaturalist.org/taxa/205492","https://www.inaturalist.org/taxa/205492","https://www.inaturalist.org/taxa/117929","Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Arthonia","radiata","","2019-08-27T02:10:08Z","Arthonia radiata","species","http://www.ubio.org/browser/details.php?namebankID=3244002"
205494,"https://www.inaturalist.org/taxa/205494","https://www.inaturalist.org/taxa/205494","https://www.inaturalist.org/taxa/205492","Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Arthonia","radiata","betulicola","2013-02-17T21:09:45Z","Arthonia radiata betulicola","form","http://www.ubio.org/browser/details.php?namebankID=3349851"
205495,"https://www.inaturalist.org/taxa/205495","https://www.inaturalist.org/taxa/205495","https://www.inaturalist.org/taxa/205492","Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Arthonia","radiata","astroidea","2013-02-17T21:09:46Z","Arthonia radiata astroidea","form","http://www.ubio.org/browser/details.php?namebankID=1631977"
205496,"https://www.inaturalist.org/taxa/205496","https://www.inaturalist.org/taxa/205496","https://www.inaturalist.org/taxa/205492","Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Arthonia","radiata","radiata","2013-02-17T21:09:46Z","Arthonia radiata radiata","form","http://www.ubio.org/browser/details.php?namebankID=1409428"
205497,"https://www.inaturalist.org/taxa/205497","https://www.inaturalist.org/taxa/205497","https://www.inaturalist.org/taxa/205499","Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Arthonia","patellulata","patellulata","2013-02-17T21:11:24Z","Arthonia patellulata patellulata","variety","http://www.ubio.org/browser/details.php?namebankID=3353569"
205499,"https://www.inaturalist.org/taxa/205499","https://www.inaturalist.org/taxa/205499","https://www.inaturalist.org/taxa/117929","Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae","Arthonia","patellulata","","2020-09-02T15:24:32Z","Arthonia patellulata","species","http://www.ubio.org/browser/details.php?namebankID=1372134"
205500,"https://www.inaturalist.org/taxa/205500","https://www.inaturalist.org/taxa/205500","https://www.inaturalist.org/taxa/175894","Fungi","Ascomycota","Lecanoromycetes","","Arthrorhaphidaceae","Arthrorhaphis","citrinella","","2019-08-27T02:16:25Z","Arthrorhaphis citrinella","species","http://www.ubio.org/browser/details.php?namebankID=3221256"
205502,"https://www.inaturalist.org/taxa/205502","https://www.inaturalist.org/taxa/205502","https://www.inaturalist.org/taxa/205500","Fungi","Ascomycota","Lecanoromycetes","","Arthrorhaphidaceae","Arthrorhaphis","citrinella","catolechioides","2013-02-17T21:13:24Z","Arthrorhaphis citrinella catolechioides","variety","http://www.ubio.org/browser/details.php?namebankID=3370325"
205503,"https://www.inaturalist.org/taxa/205503","https://www.inaturalist.org/taxa/205503","https://www.inaturalist.org/taxa/205500","Fungi","Ascomycota","Lecanoromycetes","","Arthrorhaphidaceae","Arthrorhaphis","citrinella","citrinella","2013-02-17T21:13:24Z","Arthrorhaphis citrinella citrinella","variety","http://www.ubio.org/browser/details.php?namebankID=3275688"
205506,"https://www.inaturalist.org/taxa/205506","https://www.inaturalist.org/taxa/205506","https://www.inaturalist.org/taxa/175894","Fungi","Ascomycota","Lecanoromycetes","","Arthrorhaphidaceae","Arthrorhaphis","alpina","","2022-01-30T04:37:58Z","Arthrorhaphis alpina","species","http://www.ubio.org/browser/details.php?namebankID=8278943"
205508,"https://www.inaturalist.org/taxa/205508","https://www.inaturalist.org/taxa/205508","https://www.inaturalist.org/taxa/154458","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Cetrelia","alaskana","","2015-05-11T08:29:05Z","Cetrelia alaskana","species","http://www.ubio.org/browser/details.php?namebankID=3949697"
205520,"https://www.inaturalist.org/taxa/205520","https://www.inaturalist.org/taxa/205520","https://www.inaturalist.org/taxa/175944","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Megasporaceae","Aspicilia","candida","","2015-05-11T07:33:04Z","Aspicilia candida","species","http://www.ubio.org/browser/details.php?namebankID=8279036"
205521,"https://www.inaturalist.org/taxa/205521","https://www.inaturalist.org/taxa/205521","https://www.inaturalist.org/taxa/205520","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Megasporaceae","Aspicilia","candida","flavoreagens","2019-04-23T04:55:41Z","Aspicilia candida flavoreagens","variety","http://www.ubio.org/browser/details.php?namebankID=3225683"
205522,"https://www.inaturalist.org/taxa/205522","https://www.inaturalist.org/taxa/205522","https://www.inaturalist.org/taxa/205520","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Megasporaceae","Aspicilia","candida","candida","2013-02-18T03:39:28Z","Aspicilia candida candida","variety","http://www.ubio.org/browser/details.php?namebankID=3274116"
205524,"https://www.inaturalist.org/taxa/205524","https://www.inaturalist.org/taxa/205524","https://www.inaturalist.org/taxa/175944","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Megasporaceae","Aspicilia","verrucigera","","2015-05-11T07:36:06Z","Aspicilia verrucigera","species","http://www.ubio.org/browser/details.php?namebankID=440804"
205525,"https://www.inaturalist.org/taxa/205525","https://www.inaturalist.org/taxa/205525","https://www.inaturalist.org/taxa/205524","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Megasporaceae","Aspicilia","verrucigera","obscura","2019-04-23T04:55:42Z","Aspicilia verrucigera obscura","variety","http://www.ubio.org/browser/details.php?namebankID=3228076"
