"Family","Genus","Authority","id","taxonID","identifier","parentNameUsageID","kingdom","phylum","class","order","family","specificEpithet","infraspecificEpithet","modified","scientificName","taxonRank","references"
"Sphaerophoraceae","Austropeltum","Henssen, Döring & Kantvilas",378756,"https://www.inaturalist.org/taxa/378756","https://www.inaturalist.org/taxa/378756","https://www.inaturalist.org/taxa/55242","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Sphaerophoraceae","","","2014-10-29T01:42:18Z","Austropeltum","genus",""
"Sphaerophoraceae","Bunodophoron","A. Massal.",175972,"https://www.inaturalist.org/taxa/175972","https://www.inaturalist.org/taxa/175972","https://www.inaturalist.org/taxa/55242","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Sphaerophoraceae","","","2014-12-25T03:50:58Z","Bunodophoron","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378216"
"Sphaerophoraceae","Calycidium","Stirt.",378800,"https://www.inaturalist.org/taxa/378800","https://www.inaturalist.org/taxa/378800","https://www.inaturalist.org/taxa/55242","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Sphaerophoraceae","","","2018-11-07T06:41:49Z","Calycidium","genus",""
"Sphaerophoraceae","Leifidium","Wedin",379062,"https://www.inaturalist.org/taxa/379062","https://www.inaturalist.org/taxa/379062","https://www.inaturalist.org/taxa/55242","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Sphaerophoraceae","","","2014-12-25T04:18:29Z","Leifidium","genus",""
"Sphaerophoraceae","Neophyllis","F. Wilson",379156,"https://www.inaturalist.org/taxa/379156","https://www.inaturalist.org/taxa/379156","https://www.inaturalist.org/taxa/55242","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Sphaerophoraceae","","","2018-11-07T06:41:10Z","Neophyllis","genus",""
"Sphaerophoraceae","Sphaerophorus","Pers.",55243,"https://www.inaturalist.org/taxa/55243","https://www.inaturalist.org/taxa/55243","https://www.inaturalist.org/taxa/55242","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Sphaerophoraceae","","","2019-08-27T02:14:41Z","Sphaerophorus","genus","http://www.catalogueoflife.org/annual-checklist/2009/browse_taxa.php?selected_taxon=26723"
"Sporastatiaceae","Sporastatia","A. Massal.",175044,"https://www.inaturalist.org/taxa/175044","https://www.inaturalist.org/taxa/175044","https://www.inaturalist.org/taxa/532744","Fungi","Ascomycota","Lecanoromycetes","Rhizocarpales","Sporastatiaceae","","","2018-11-07T03:23:01Z","Sporastatia","genus","http://www.ubio.org/browser/details.php?namebankID=2560834"
"Sporastatiaceae","Toensbergia","Bendiksby & Timdal",532745,"https://www.inaturalist.org/taxa/532745","https://www.inaturalist.org/taxa/532745","https://www.inaturalist.org/taxa/532744","Fungi","Ascomycota","Lecanoromycetes","Rhizocarpales","Sporastatiaceae","","","2019-08-27T02:15:59Z","Toensbergia","genus",""
"Squamarinaceae","Herteliana","P. James",463101,"https://www.inaturalist.org/taxa/463101","https://www.inaturalist.org/taxa/463101","https://www.inaturalist.org/taxa/791887","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Squamarinaceae","","","2018-11-07T06:40:32Z","Herteliana","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2378858"
"Squamarinaceae","Squamarina","Poelt",174994,"https://www.inaturalist.org/taxa/174994","https://www.inaturalist.org/taxa/174994","https://www.inaturalist.org/taxa/791887","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Squamarinaceae","","","2021-06-09T23:31:04Z","Squamarina","genus","http://www.ubio.org/browser/details.php?namebankID=2560858"
"Stereocaulaceae","Hertelidea","Printzen & Kantvilas",463103,"https://www.inaturalist.org/taxa/463103","https://www.inaturalist.org/taxa/463103","https://www.inaturalist.org/taxa/122661","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Stereocaulaceae","","","2019-08-27T02:14:53Z","Hertelidea","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2378859"
"Stereocaulaceae","Lepraria","Ach.",154184,"https://www.inaturalist.org/taxa/154184","https://www.inaturalist.org/taxa/154184","https://www.inaturalist.org/taxa/122661","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Stereocaulaceae","","","2019-11-23T02:55:43Z","Lepraria","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2379525"
"Stereocaulaceae","Stereocaulon","Hoffm.",122660,"https://www.inaturalist.org/taxa/122660","https://www.inaturalist.org/taxa/122660","https://www.inaturalist.org/taxa/122661","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Stereocaulaceae","","","2019-11-23T03:02:09Z","Stereocaulon","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2267592"
"Stereocaulaceae","Xyleborus","R.C. Harris & Ladd",791131,"https://www.inaturalist.org/taxa/791131","https://www.inaturalist.org/taxa/791131","https://www.inaturalist.org/taxa/122661","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Stereocaulaceae","","","2023-01-27T21:29:41Z","Xyleborus","genus",""
"Stictidaceae","Absconditella","Vězda",174697,"https://www.inaturalist.org/taxa/174697","https://www.inaturalist.org/taxa/174697","https://www.inaturalist.org/taxa/174713","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae","","","2019-11-23T03:43:53Z","Absconditella","genus","http://www.ubio.org/browser/details.php?namebankID=235584"
"Stictidaceae","Acarosporina","Sherwood",374440,"https://www.inaturalist.org/taxa/374440","https://www.inaturalist.org/taxa/374440","https://www.inaturalist.org/taxa/174713","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae","","","2014-11-04T18:06:21Z","Acarosporina","genus",""
"Stictidaceae","Conotremopsis","Vězda",378864,"https://www.inaturalist.org/taxa/378864","https://www.inaturalist.org/taxa/378864","https://www.inaturalist.org/taxa/174713","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae","","","2014-11-04T18:05:37Z","Conotremopsis","genus",""
"Stictidaceae","Cryptodiscus","Corda",374645,"https://www.inaturalist.org/taxa/374645","https://www.inaturalist.org/taxa/374645","https://www.inaturalist.org/taxa/174713","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae","","","2020-02-05T04:18:49Z","Cryptodiscus","genus",""
"Stictidaceae","Geisleria","Nitschke",532761,"https://www.inaturalist.org/taxa/532761","https://www.inaturalist.org/taxa/532761","https://www.inaturalist.org/taxa/174713","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae","","","2018-11-06T07:36:36Z","Geisleria","genus","https://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
"Stictidaceae","Ingvariella","Guderley & Lumbsch",379025,"https://www.inaturalist.org/taxa/379025","https://www.inaturalist.org/taxa/379025","https://www.inaturalist.org/taxa/174713","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae","","","2018-11-06T07:35:22Z","Ingvariella","genus",""
"Stictidaceae","Robergea","Desm.",519863,"https://www.inaturalist.org/taxa/519863","https://www.inaturalist.org/taxa/519863","https://www.inaturalist.org/taxa/174713","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae","","","2016-12-15T19:17:09Z","Robergea","genus","http://eol.org/pages/6489736"
"Stictidaceae","Schizoxylon","Pers.",352552,"https://www.inaturalist.org/taxa/352552","https://www.inaturalist.org/taxa/352552","https://www.inaturalist.org/taxa/174713","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae","","","2018-07-29T18:15:20Z","Schizoxylon","genus","http://www.ubio.org/browser/details.php?namebankID=235599"
"Stictidaceae","Stictis","Pers.",352486,"https://www.inaturalist.org/taxa/352486","https://www.inaturalist.org/taxa/352486","https://www.inaturalist.org/taxa/174713","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae","","","2014-04-15T07:14:15Z","Stictis","genus","http://www.ubio.org/browser/details.php?namebankID=235600"
"Stictidaceae","Thelopsis","Nyl.",174819,"https://www.inaturalist.org/taxa/174819","https://www.inaturalist.org/taxa/174819","https://www.inaturalist.org/taxa/174713","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae","","","2012-10-23T21:44:15Z","Thelopsis","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2379122"
"Stictidaceae","Topelia","P.M. Jørg. & Vězda",174814,"https://www.inaturalist.org/taxa/174814","https://www.inaturalist.org/taxa/174814","https://www.inaturalist.org/taxa/174713","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae","","","2012-10-23T21:43:34Z","Topelia","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2432264"
"Stictidaceae","Trinathotrema","Lücking, Rivas Plata & Mangold",532739,"https://www.inaturalist.org/taxa/532739","https://www.inaturalist.org/taxa/532739","https://www.inaturalist.org/taxa/174713","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae","","","2017-02-19T05:34:31Z","Trinathotrema","genus","https://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
"Stictidaceae","Xyloschistes","Vain. ex Zahlbr.",453067,"https://www.inaturalist.org/taxa/453067","https://www.inaturalist.org/taxa/453067","https://www.inaturalist.org/taxa/174713","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae","","","2018-11-06T07:26:13Z","Xyloschistes","genus","http://www.ubio.org/browser/details.php?namebankID=9704665"
"Strangosporaceae","Strangospora","Körb.",174838,"https://www.inaturalist.org/taxa/174838","https://www.inaturalist.org/taxa/174838","https://www.inaturalist.org/taxa/792624","Fungi","Ascomycota","","","Strangosporaceae","","","2019-08-27T02:19:47Z","Strangospora","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2432260"
"Strigulaceae","Oletheriostrigula","Huhndorf & R.C. Harris",874205,"https://www.inaturalist.org/taxa/874205","https://www.inaturalist.org/taxa/874205","https://www.inaturalist.org/taxa/55174","Fungi","Ascomycota","Dothideomycetes","","","","","2021-06-25T08:10:53Z","Oletheriostrigula","genus","http://www.indexfungorum.org/Names/Names.asp"
"Strigulaceae","Strigula","Fr.",174841,"https://www.inaturalist.org/taxa/174841","https://www.inaturalist.org/taxa/174841","https://www.inaturalist.org/taxa/174950","Fungi","Ascomycota","Dothideomycetes","Strigulales","Strigulaceae","","","2019-11-23T03:41:42Z","Strigula","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2379048"
"Teloschistaceae","Amundsenia","Søchting, Garrido-Ben., Arup & Frödén",1232369,"https://www.inaturalist.org/taxa/1232369","https://www.inaturalist.org/taxa/1232369","https://www.inaturalist.org/taxa/1232042","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T09:49:24Z","Amundsenia","genus","http://www.indexfungorum.org/names/names.asp"
"Teloschistaceae","Athallia","Arup, Frödén & Søchting",464233,"https://www.inaturalist.org/taxa/464233","https://www.inaturalist.org/taxa/464233","https://www.inaturalist.org/taxa/1232042","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T09:49:19Z","Athallia","genus",""
"Teloschistaceae","Austroplaca","Søchting, Frödén & Arup",733333,"https://www.inaturalist.org/taxa/733333","https://www.inaturalist.org/taxa/733333","https://www.inaturalist.org/taxa/1232042","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T10:23:43Z","Austroplaca","genus",""
"Teloschistaceae","Blastenia","A. Massal.",378775,"https://www.inaturalist.org/taxa/378775","https://www.inaturalist.org/taxa/378775","https://www.inaturalist.org/taxa/1232041","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T09:49:18Z","Blastenia","genus",""
"Teloschistaceae","Bryoplaca","Søchting, Frödén & Arup",474433,"https://www.inaturalist.org/taxa/474433","https://www.inaturalist.org/taxa/474433","https://www.inaturalist.org/taxa/1232041","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-06T07:47:21Z","Bryoplaca","genus","http://eol.org/pages/42620335"
"Teloschistaceae","Calogaya","Arup, Frödén & Søchting",464216,"https://www.inaturalist.org/taxa/464216","https://www.inaturalist.org/taxa/464216","https://www.inaturalist.org/taxa/1232042","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T09:49:19Z","Calogaya","genus",""
"Teloschistaceae","Caloplaca","Th. Fr.",69163,"https://www.inaturalist.org/taxa/69163","https://www.inaturalist.org/taxa/69163","https://www.inaturalist.org/taxa/1232041","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T03:59:48Z","Caloplaca","genus","http://www.ubio.org/browser/details.php?namebankID=2561123"
"Teloschistaceae","Cephalophysis","(Hertel) H. Kilias",175996,"https://www.inaturalist.org/taxa/175996","https://www.inaturalist.org/taxa/175996","https://www.inaturalist.org/taxa/54756","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2012-10-24T01:05:35Z","Cephalophysis","genus","http://www.ubio.org/browser/details.php?namebankID=4847480"
"Teloschistaceae","Cerothallia","Arup, Frödén & Søchting",464234,"https://www.inaturalist.org/taxa/464234","https://www.inaturalist.org/taxa/464234","https://www.inaturalist.org/taxa/1232042","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T09:49:20Z","Cerothallia","genus",""
"Teloschistaceae","Dufourea","Ach.",502154,"https://www.inaturalist.org/taxa/502154","https://www.inaturalist.org/taxa/502154","https://www.inaturalist.org/taxa/1232042","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-06T19:15:02Z","Dufourea","genus","http://www.indexfungorum.org/Names/Names.asp"
"Teloschistaceae","Filsoniana","S.Y. Kondr., Kärnefelt, Elix, A. Thell & Hur",1232406,"https://www.inaturalist.org/taxa/1232406","https://www.inaturalist.org/taxa/1232406","https://www.inaturalist.org/taxa/1232043","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T09:49:25Z","Filsoniana","genus","http://www.indexfungorum.org/names/names.asp"
"Teloschistaceae","Flavoplaca","Arup, Søchting & Frödén",464002,"https://www.inaturalist.org/taxa/464002","https://www.inaturalist.org/taxa/464002","https://www.inaturalist.org/taxa/1232042","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T09:49:19Z","Flavoplaca","genus",""
"Teloschistaceae","Franwilsia","S.Y. Kondr., Kärnefelt, Elix, A. Thell & Hur",920265,"https://www.inaturalist.org/taxa/920265","https://www.inaturalist.org/taxa/920265","https://www.inaturalist.org/taxa/1232041","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-06T07:45:46Z","Franwilsia","genus","https://eol.org/pages/52239669"
"Teloschistaceae","Gondwania","Søchting, Frödén & Arup",1231319,"https://www.inaturalist.org/taxa/1231319","https://www.inaturalist.org/taxa/1231319","https://www.inaturalist.org/taxa/1232042","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T09:49:22Z","Gondwania","genus",""
"Teloschistaceae","Gyalolechia","A. Massal.",465009,"https://www.inaturalist.org/taxa/465009","https://www.inaturalist.org/taxa/465009","https://www.inaturalist.org/taxa/1232041","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-06T11:17:34Z","Gyalolechia","genus","https://zookeys.pensoft.net/article/57806/"
"Teloschistaceae","Huneckia","S.Y. Kondr., Elix, Kärnefelt, A. Thell & Hur",1009031,"https://www.inaturalist.org/taxa/1009031","https://www.inaturalist.org/taxa/1009031","https://www.inaturalist.org/taxa/1232041","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T04:17:53Z","Huneckia","genus","https://eol.org/pages/52239673"
"Teloschistaceae","Leproplaca","(Nyl.) Nyl.",464921,"https://www.inaturalist.org/taxa/464921","https://www.inaturalist.org/taxa/464921","https://www.inaturalist.org/taxa/1232041","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T09:49:20Z","Leproplaca","genus","http://www.ubio.org/browser/details.php?namebankID=9702029"
"Teloschistaceae","Loekoesia","S.Y. Kondr., S.O. Oh & Hur",1232350,"https://www.inaturalist.org/taxa/1232350","https://www.inaturalist.org/taxa/1232350","https://www.inaturalist.org/taxa/1232042","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T09:49:24Z","Loekoesia","genus","http://www.indexfungorum.org/names/names.asp"
"Teloschistaceae","Marchantiana","S.Y. Kondr., Kärnefelt, Elix, A. Thell & Hur",1285264,"https://www.inaturalist.org/taxa/1285264","https://www.inaturalist.org/taxa/1285264","https://www.inaturalist.org/taxa/1232041","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-10-08T16:06:17Z","Marchantiana","genus","https://eol.org/pages/55643284"
"Teloschistaceae","Olegblumia","S.Y. Kondr., Lőkös & Hur",1232323,"https://www.inaturalist.org/taxa/1232323","https://www.inaturalist.org/taxa/1232323","https://www.inaturalist.org/taxa/1232041","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T02:04:16Z","Olegblumia","genus","http://www.indexfungorum.org/names/names.asp"
"Teloschistaceae","Pachypeltis","Søchting, Arup & Frödén",464239,"https://www.inaturalist.org/taxa/464239","https://www.inaturalist.org/taxa/464239","https://www.inaturalist.org/taxa/1232042","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T09:49:20Z","Pachypeltis","genus",""
"Teloschistaceae","Parvoplaca","Arup, Søchting & Frödén",464210,"https://www.inaturalist.org/taxa/464210","https://www.inaturalist.org/taxa/464210","https://www.inaturalist.org/taxa/1232042","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-06T07:37:13Z","Parvoplaca","genus",""
"Teloschistaceae","Polycauliona","Hue",463984,"https://www.inaturalist.org/taxa/463984","https://www.inaturalist.org/taxa/463984","https://www.inaturalist.org/taxa/1232042","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T09:49:19Z","Polycauliona","genus",""
"Teloschistaceae","Pyrenodesmia","A. Massal.",379246,"https://www.inaturalist.org/taxa/379246","https://www.inaturalist.org/taxa/379246","https://www.inaturalist.org/taxa/1232041","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T09:49:19Z","Pyrenodesmia","genus",""
"Teloschistaceae","Rufoplaca","Arup, Søchting & Frödén",532756,"https://www.inaturalist.org/taxa/532756","https://www.inaturalist.org/taxa/532756","https://www.inaturalist.org/taxa/1232041","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T09:49:21Z","Rufoplaca","genus","https://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
"Teloschistaceae","Rusavskia","S.Y. Kondr. & Kärnefelt",532755,"https://www.inaturalist.org/taxa/532755","https://www.inaturalist.org/taxa/532755","https://www.inaturalist.org/taxa/1232042","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T09:49:21Z","Rusavskia","genus","https://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
"Teloschistaceae","Seirophora","Poelt",532327,"https://www.inaturalist.org/taxa/532327","https://www.inaturalist.org/taxa/532327","https://www.inaturalist.org/taxa/1232041","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T10:06:27Z","Seirophora","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2456615"
"Teloschistaceae","Shackletonia","Søchting, Frödén & Arup",1232076,"https://www.inaturalist.org/taxa/1232076","https://www.inaturalist.org/taxa/1232076","https://www.inaturalist.org/taxa/1232042","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-08T06:57:21Z","Shackletonia","genus","http://www.indexfungorum.org/names/names.asp"
"Teloschistaceae","Solitaria","Arup, Søchting & Frödén",532753,"https://www.inaturalist.org/taxa/532753","https://www.inaturalist.org/taxa/532753","https://www.inaturalist.org/taxa/1232042","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-06T07:40:57Z","Solitaria","genus","https://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
"Teloschistaceae","Squamulea","Arup, Søchting & Frödén",532747,"https://www.inaturalist.org/taxa/532747","https://www.inaturalist.org/taxa/532747","https://www.inaturalist.org/taxa/1232042","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T09:49:21Z","Squamulea","genus","https://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
"Teloschistaceae","Stellarangia","Frödén, Arup & Søchting",999646,"https://www.inaturalist.org/taxa/999646","https://www.inaturalist.org/taxa/999646","https://www.inaturalist.org/taxa/1232043","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T09:49:21Z","Stellarangia","genus","https://eol.org/pages/52239571"
"Teloschistaceae","Tassiloa","S.Y. Kondr., Kärnefelt, A. Thell, Elix & Hur",1232386,"https://www.inaturalist.org/taxa/1232386","https://www.inaturalist.org/taxa/1232386","https://www.inaturalist.org/taxa/1232043","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T09:49:24Z","Tassiloa","genus","http://www.indexfungorum.org/names/names.asp"
"Teloschistaceae","Teloschistes","Norman",55554,"https://www.inaturalist.org/taxa/55554","https://www.inaturalist.org/taxa/55554","https://www.inaturalist.org/taxa/1232043","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-06T07:51:14Z","Teloschistes","genus","http://www.catalogueoflife.org/annual-checklist/2009/browse_taxa.php?selected_taxon=26357"
"Teloschistaceae","Teloschistopsis","Frödén, Søchting & Arup",1232374,"https://www.inaturalist.org/taxa/1232374","https://www.inaturalist.org/taxa/1232374","https://www.inaturalist.org/taxa/1232043","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T06:47:30Z","Teloschistopsis","genus","http://www.indexfungorum.org/names/names.asp"
"Teloschistaceae","Usnochroma","Søchting, Arup & Frödén",957116,"https://www.inaturalist.org/taxa/957116","https://www.inaturalist.org/taxa/957116","https://www.inaturalist.org/taxa/1232041","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-06T07:47:14Z","Usnochroma","genus","https://eol.org/pages/49888913"
"Teloschistaceae","Variospora","Arup, Søchting & Frödén",532751,"https://www.inaturalist.org/taxa/532751","https://www.inaturalist.org/taxa/532751","https://www.inaturalist.org/taxa/1232041","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2022-04-17T15:04:30Z","Variospora","genus","https://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
"Teloschistaceae","Villophora","Søchting, Arup & Frödén",1232353,"https://www.inaturalist.org/taxa/1232353","https://www.inaturalist.org/taxa/1232353","https://www.inaturalist.org/taxa/1232043","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T05:11:55Z","Villophora","genus","http://www.indexfungorum.org/names/names.asp"
"Teloschistaceae","Wetmoreana","Arup, Søchting & Frödén",532735,"https://www.inaturalist.org/taxa/532735","https://www.inaturalist.org/taxa/532735","https://www.inaturalist.org/taxa/1232043","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T09:49:20Z","Wetmoreana","genus","https://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
"Teloschistaceae","Xanthocarpia","A. Massal. & De Not.",532698,"https://www.inaturalist.org/taxa/532698","https://www.inaturalist.org/taxa/532698","https://www.inaturalist.org/taxa/1232042","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T09:49:20Z","Xanthocarpia","genus","https://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
"Teloschistaceae","Xanthomendoza","S.Y. Kondr. & Kärnefelt",174748,"https://www.inaturalist.org/taxa/174748","https://www.inaturalist.org/taxa/174748","https://www.inaturalist.org/taxa/1232042","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T11:26:00Z","Xanthomendoza","genus","http://www.ubio.org/browser/details.php?namebankID=236397"
"Teloschistaceae","Xanthoria","(Fr.) Th. Fr.",54757,"https://www.inaturalist.org/taxa/54757","https://www.inaturalist.org/taxa/54757","https://www.inaturalist.org/taxa/1232042","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","","","2021-04-07T11:50:13Z","Xanthoria","genus","http://www.ubio.org/browser/details.php?namebankID=2561131"
"Teloschistales_family_incertae_sedis","Malcolmiella","Vězda",532126,"https://www.inaturalist.org/taxa/532126","https://www.inaturalist.org/taxa/532126","https://www.inaturalist.org/taxa/54755","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","","","","2018-11-07T03:13:29Z","Malcolmiella","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2456464"
"Tephromelataceae","Calvitimela","Hafellner",176009,"https://www.inaturalist.org/taxa/176009","https://www.inaturalist.org/taxa/176009","https://www.inaturalist.org/taxa/791888","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Tephromelataceae","","","2020-02-05T23:34:24Z","Calvitimela","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378489"
"Tephromelataceae","Mycoblastus","Norman",127122,"https://www.inaturalist.org/taxa/127122","https://www.inaturalist.org/taxa/127122","https://www.inaturalist.org/taxa/791888","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Tephromelataceae","","","2021-01-27T02:21:51Z","Mycoblastus","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2268297"
"Tephromelataceae","Tephromela","M. Choisy",174833,"https://www.inaturalist.org/taxa/174833","https://www.inaturalist.org/taxa/174833","https://www.inaturalist.org/taxa/791888","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Tephromelataceae","","","2021-01-27T02:24:02Z","Tephromela","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2379289"
"Tephromelataceae","Violella","T. Sprib.",532736,"https://www.inaturalist.org/taxa/532736","https://www.inaturalist.org/taxa/532736","https://www.inaturalist.org/taxa/791888","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Tephromelataceae","","","2021-01-26T23:03:39Z","Violella","genus","https://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
"Thelenellaceae","Aspidothelium","Vain.",175979,"https://www.inaturalist.org/taxa/175979","https://www.inaturalist.org/taxa/175979","https://www.inaturalist.org/taxa/175157","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Thelenellaceae","","","2018-11-06T07:25:26Z","Aspidothelium","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2377633"
"Thelenellaceae","Chromatochlamys","Trevis.",175904,"https://www.inaturalist.org/taxa/175904","https://www.inaturalist.org/taxa/175904","https://www.inaturalist.org/taxa/175157","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Thelenellaceae","","","2012-10-23T23:18:03Z","Chromatochlamys","genus","http://www.ubio.org/browser/details.php?namebankID=235526"
